Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF/PF,Kyle Kuzma (11491717),Kyle Kuzma,11491717,SF/PF/F/UTIL,5500,SA@LAL 10/22/2018 10:30PM ET,LAL,22.88
PG/SG,Trey Burke (11491661) (LOCKED),Trey Burke,11491661,PG/SG/G/UTIL,5500,In Progress,NY,26.58
PF/C,Derrick Favors (11491675),Derrick Favors,11491675,PF/C/F/UTIL,5500,MEM@UTA 10/22/2018 09:00PM ET,UTA,22.5
SG/SF,Jaylen Brown (11491688) (LOCKED),Jaylen Brown,11491688,SG/SF/F/G/UTIL,5400,In Progress,BOS,19
SG/SF,Nicolas Batum (11491693) (LOCKED),Nicolas Batum,11491693,SG/SF/F/G/UTIL,5400,In Progress,CHA,27.25
C,Jonas Valanciunas (11491707) (LOCKED),Jonas Valanciunas,11491707,C/UTIL,5400,In Progress,TOR,20.83
SG/SF,Evan Fournier (11491679) (LOCKED),Evan Fournier,11491679,SG/SF/F/G/UTIL,5300,In Progress,ORL,28.67
PF/C,Serge Ibaka (11491684) (LOCKED),Serge Ibaka,11491684,PF/C/F/UTIL,5300,In Progress,TOR,30.83
SG/SF,Jeremy Lamb (11491702) (LOCKED),Jeremy Lamb,11491702,SG/SF/F/G/UTIL,5300,In Progress,CHA,24.67
PG/SG,Malcolm Brogdon (11491709) (LOCKED),Malcolm Brogdon,11491709,PG/SG/G/UTIL,5200,In Progress,MIL,29.12
PF,Jaren Jackson Jr. (11491725),Jaren Jackson Jr.,11491725,PF/F/UTIL,5200,MEM@UTA 10/22/2018 09:00PM ET,MEM,33.75
SG,Josh Hart (11491732),Josh Hart,11491732,SG/G/UTIL,5100,SA@LAL 10/22/2018 10:30PM ET,LAL,31.38
SF/PF,Trevor Ariza (11491721),Trevor Ariza,11491721,SF/PF/F/UTIL,5100,PHO@GS 10/22/2018 10:30PM ET,PHO,28.62
PF/C,Dwight Powell (11491728) (LOCKED),Dwight Powell,11491728,PF/C/F/UTIL,5100,In Progress,DAL,28.38
SF/PF,Markieff Morris (11491713),Markieff Morris,11491713,SF/PF/F/UTIL,5000,WAS@POR 10/22/2018 10:00PM ET,WAS,27.25
PF/C,Dirk Nowitzki (11491735) (LOCKED),Dirk Nowitzki,11491735,PF/C/F/UTIL,5000,In Progress,DAL,0
SG/SF,Wesley Matthews (11491741) (LOCKED),Wesley Matthews,11491741,SG/SF/F/G/UTIL,5000,In Progress,DAL,27.5
C,JaVale McGee (11491739),JaVale McGee,11491739,C/UTIL,4900,SA@LAL 10/22/2018 10:30PM ET,LAL,34
SF/PF,Thaddeus Young (11491746) (LOCKED),Thaddeus Young,11491746,SF/PF/F/UTIL,4900,In Progress,IND,17.92
SF,Josh Jackson (11491750),Josh Jackson,11491750,SF/F/UTIL,4900,PHO@GS 10/22/2018 10:30PM ET,PHO,18.75
PG/SG,J.J. Barea (11491753) (LOCKED),J.J. Barea,11491753,PG/SG/G/UTIL,4900,In Progress,DAL,33
PG/SG,Terry Rozier (11491768) (LOCKED),Terry Rozier,11491768,PG/SG/G/UTIL,4800,In Progress,BOS,20.33
SF/PF,Jabari Parker (11491757) (LOCKED),Jabari Parker,11491757,SF/PF/F/UTIL,4800,In Progress,CHI,23.62
C,Pau Gasol (11491776),Pau Gasol,11491776,C/UTIL,4700,SA@LAL 10/22/2018 10:30PM ET,SA,20.62
PG,Darren Collison (11491765) (LOCKED),Darren Collison,11491765,PG/G/UTIL,4700,In Progress,IND,15.92
SF/PF,Jae Crowder (11491761),Jae Crowder,11491761,SF/PF/F/UTIL,4700,MEM@UTA 10/22/2018 09:00PM ET,UTA,28.5
SF/PF,JaMychal Green (11491772),JaMychal Green,11491772,SF/PF/F/UTIL,4700,MEM@UTA 10/22/2018 09:00PM ET,MEM,21.25
PG/SG,Bryn Forbes (11491778),Bryn Forbes,11491778,PG/SG/G/UTIL,4600,SA@LAL 10/22/2018 10:30PM ET,SA,23.88
C,Brook Lopez (11491799) (LOCKED),Brook Lopez,11491799,C/UTIL,4600,In Progress,MIL,19.5
SG/SF,Bojan Bogdanovic (11491794) (LOCKED),Bojan Bogdanovic,11491794,SG/SF/F/G/UTIL,4600,In Progress,IND,17.92
SF/PF,Al-Farouq Aminu (11491790),Al-Farouq Aminu,11491790,SF/PF/F/UTIL,4600,WAS@POR 10/22/2018 10:00PM ET,POR,18
SF/PF,Marcus Morris (11491786) (LOCKED),Marcus Morris,11491786,SF/PF/F/UTIL,4600,In Progress,BOS,25.17
PG/SG,Fred VanVleet (11491782) (LOCKED),Fred VanVleet,11491782,PG/SG/G/UTIL,4600,In Progress,TOR,26.17
PF,Taj Gibson (11491809) (LOCKED),Taj Gibson,11491809,PF/F/UTIL,4500,In Progress,MIN,22.58
SG/SF,T.J. Warren (11491812),T.J. Warren,11491812,SG/SF/F/G/UTIL,4500,PHO@GS 10/22/2018 10:30PM ET,PHO,23.75
PG,D.J. Augustin (11491801) (LOCKED),D.J. Augustin,11491801,PG/G/UTIL,4500,In Progress,ORL,16.08
C,Mohamed Bamba (11491837) (LOCKED),Mohamed Bamba,11491837,C/UTIL,4500,In Progress,ORL,17.42
SG,Malik Monk (11491817) (LOCKED),Malik Monk,11491817,SG/G/UTIL,4500,In Progress,CHA,23.67
SG/SF,Justin Holiday (11491804) (LOCKED),Justin Holiday,11491804,SG/SF/F/G/UTIL,4500,In Progress,CHI,26
PF/C,Ersan Ilyasova (11491823) (LOCKED),Ersan Ilyasova,11491823,PF/C/F/UTIL,4400,In Progress,MIL,19.25
PG,Derrick Rose (11491820) (LOCKED),Derrick Rose,11491820,PG/G/UTIL,4400,In Progress,MIN,30.58
SG/SF,Jonathon Simmons (11491827) (LOCKED),Jonathon Simmons,11491827,SG/SF/F/G/UTIL,4400,In Progress,ORL,17
SG/SF,Denzel Valentine (11491832) (LOCKED),Denzel Valentine,11491832,SG/SF/F/G/UTIL,4400,In Progress,CHI,0
PF/C,Noah Vonleh (11491839) (LOCKED),Noah Vonleh,11491839,PF/C/F/UTIL,4300,In Progress,NY,23.08
SG/SF,Evan Turner (11491856),Evan Turner,11491856,SG/SF/F/G/UTIL,4300,WAS@POR 10/22/2018 10:00PM ET,POR,24.88
PG,Isaiah Canaan (11491843),Isaiah Canaan,11491843,PG/G/UTIL,4300,PHO@GS 10/22/2018 10:30PM ET,PHO,26
PG/SG,Marcus Smart (11491846) (LOCKED),Marcus Smart,11491846,PG/SG/G/UTIL,4300,In Progress,BOS,17.92
SF/PF,Kyle Anderson (11491861),Kyle Anderson,11491861,SF/PF/F/UTIL,4300,MEM@UTA 10/22/2018 09:00PM ET,MEM,15.25
C,Cody Zeller (11491850) (LOCKED),Cody Zeller,11491850,C/UTIL,4300,In Progress,CHA,20.25
SF/PF,Marvin Williams (11491852) (LOCKED),Marvin Williams,11491852,SF/PF/F/UTIL,4300,In Progress,CHA,22.58
SG/SF,Danny Green (11491865) (LOCKED),Danny Green,11491865,SG/SF/F/G/UTIL,4300,In Progress,TOR,22.75
PG/SG,Patty Mills (11491870),Patty Mills,11491870,PG/SG/G/UTIL,4200,SA@LAL 10/22/2018 10:30PM ET,SA,14.38
SG/SF,Kentavious Caldwell-Pope (11491882),Kentavious Caldwell-Pope,11491882,SG/SF/F/G/UTIL,4200,SA@LAL 10/22/2018 10:30PM ET,LAL,9.12
PF,Pascal Siakam (11491877) (LOCKED),Pascal Siakam,11491877,PF/F/UTIL,4200,In Progress,TOR,21.25
C,Guillermo Hernangomez (11491880) (LOCKED),Guillermo Hernangomez,11491880,C/UTIL,4200,In Progress,CHA,17.5
SG/SF,Marco Belinelli (11491899),Marco Belinelli,11491899,SG/SF/F/G/UTIL,4100,SA@LAL 10/22/2018 10:30PM ET,SA,13.12
PG,Frank Ntilikina (11491911) (LOCKED),Frank Ntilikina,11491911,PG/G/UTIL,4100,In Progress,NY,17.58
PG/SG,Austin Rivers (11491890),Austin Rivers,11491890,PG/SG/G/UTIL,4100,WAS@POR 10/22/2018 10:00PM ET,WAS,17
SG/SF,Kelly Oubre Jr. (11491894),Kelly Oubre Jr.,11491894,SG/SF/F/G/UTIL,4100,WAS@POR 10/22/2018 10:00PM ET,WAS,16.5
PF,Jonathan Isaac (11491874) (LOCKED),Jonathan Isaac,11491874,PF/F/UTIL,4100,In Progress,ORL,15.42
SG,MarShon Brooks (11491904),MarShon Brooks,11491904,SG/G/UTIL,4100,MEM@UTA 10/22/2018 09:00PM ET,MEM,13
PG/SG,Dante Exum (11491907),Dante Exum,11491907,PG/SG/G/UTIL,4100,MEM@UTA 10/22/2018 09:00PM ET,UTA,19.75
SF,Dorian Finney-Smith (11491887) (LOCKED),Dorian Finney-Smith,11491887,SF/F/UTIL,4100,In Progress,DAL,23.75
PG,Derrick White (11491919),Derrick White,11491919,PG/G/UTIL,4000,SA@LAL 10/22/2018 10:30PM ET,SA,0
SF,Kevin Knox (11491935) (LOCKED),Kevin Knox,11491935,SF/F/UTIL,4000,In Progress,NY,14.17
SF/PF,Mario Hezonja (11491942) (LOCKED),Mario Hezonja,11491942,SF/PF/F/UTIL,4000,In Progress,NY,11.83
SF/PF,Moe Harkless (11491931),Moe Harkless,11491931,SF/PF/F/UTIL,4000,WAS@POR 10/22/2018 10:00PM ET,POR,21
SG/SF,Andre Iguodala (11491922),Andre Iguodala,11491922,SG/SF/F/G/UTIL,4000,PHO@GS 10/22/2018 10:30PM ET,GS,11.38
PF/C,Kevon Looney (11491938),Kevon Looney,11491938,PF/C/F/UTIL,4000,PHO@GS 10/22/2018 10:30PM ET,GS,21.5
SG/SF,Garrett Temple (11491914),Garrett Temple,11491914,SG/SF/F/G/UTIL,4000,MEM@UTA 10/22/2018 09:00PM ET,MEM,31.25
PG/SG,Delon Wright (11491927) (LOCKED),Delon Wright,11491927,PG/SG/G/UTIL,4000,In Progress,TOR,0
PG,Cory Joseph (11491946) (LOCKED),Cory Joseph,11491946,PG/G/UTIL,3900,In Progress,IND,19.67
C,Ian Mahinmi (11491949),Ian Mahinmi,11491949,C/UTIL,3900,WAS@POR 10/22/2018 10:00PM ET,WAS,12.38
SF/PF,Jeff Green (11491951),Jeff Green,11491951,SF/PF/F/UTIL,3900,WAS@POR 10/22/2018 10:00PM ET,WAS,20.75
SG,Alec Burks (11491957),Alec Burks,11491957,SG/G/UTIL,3900,MEM@UTA 10/22/2018 09:00PM ET,UTA,15.38
C,Wendell Carter Jr. (11491955) (LOCKED),Wendell Carter Jr.,11491955,C/UTIL,3900,In Progress,CHI,16.38
PF/C,Davis Bertans (11491960),Davis Bertans,11491960,PF/C/F/UTIL,3800,SA@LAL 10/22/2018 10:30PM ET,SA,18.38
PG/SG,Lance Stephenson (11491969),Lance Stephenson,11491969,PG/SG/G/UTIL,3800,SA@LAL 10/22/2018 10:30PM ET,LAL,14.5
C,Damian Jones (11491973),Damian Jones,11491973,C/UTIL,3800,PHO@GS 10/22/2018 10:30PM ET,GS,18.58
PF/C,Ryan Anderson (11491984),Ryan Anderson,11491984,PF/C/F/UTIL,3800,PHO@GS 10/22/2018 10:30PM ET,PHO,14
SG/SF,Terrence Ross (11491964) (LOCKED),Terrence Ross,11491964,SG/SF/F/G/UTIL,3800,In Progress,ORL,23.42
C,Aron Baynes (11491975) (LOCKED),Aron Baynes,11491975,C/UTIL,3800,In Progress,BOS,16.25
SG,Dillon Brooks (11491988),Dillon Brooks,11491988,SG/G/UTIL,3800,MEM@UTA 10/22/2018 09:00PM ET,MEM,2.88
