Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
364,1255293698,jegut021476,0,282.75,F Jabari Parker C Wendell Carter Jr. PG Victor Oladipo G Kemba Walker UTIL Nikola Jokic PF Trey Lyles SF Justise Winslow SG Tyler Johnson,,,
364,1255403323,ch1nn,0,282.75,PF Jabari Parker C Wendell Carter Jr. PG Victor Oladipo G Kemba Walker UTIL Nikola Jokic SF Trey Lyles F Justise Winslow SG Tyler Johnson,,,
364,1255597312,spurs1978,0,282.75,F Jabari Parker UTIL Wendell Carter Jr. G Victor Oladipo PG Kemba Walker C Nikola Jokic PF Trey Lyles SF Justise Winslow SG Tyler Johnson,,,
375,1254409388,Arswhole,19.46,282.25,PG Chris Paul F Carmelo Anthony UTIL Wendell Carter Jr. G Rajon Rondo C JaVale McGee SG Josh Richardson PF Justise Winslow SF Rudy Gay,,,
376,1254889790,RejectedGamingII,9.73,282,C Wendell Carter Jr. SG Victor Oladipo PG Darren Collison UTIL Kemba Walker SF Al-Farouq Aminu PF Justise Winslow G Tyler Johnson F DeMar DeRozan,,,
376,1255469034,smoov3thug,9.73,282,C Wendell Carter Jr. PG Kemba Walker UTIL Al-Farouq Aminu SF Josh Richardson PF Justise Winslow SG Tyler Johnson F Rudy Gay G Jrue Holiday,,,
376,1254543836,Dez31,0,282,SG Victor Oladipo UTIL Tristan Thompson C Nikola Jokic F Rodney McGruder PF Justise Winslow PG Tyler Johnson SF DeMar DeRozan G Marco Belinelli,,,
376,1254727142,KoverSeas,0,282,SG Victor Oladipo UTIL Tristan Thompson C Nikola Jokic F Rodney McGruder PF Justise Winslow PG Tyler Johnson SF DeMar DeRozan G Marco Belinelli,,,
376,1255048176,firemedjoe5053,0,282,SG Victor Oladipo UTIL Tristan Thompson C Nikola Jokic F Rodney McGruder PF Justise Winslow PG Tyler Johnson SF DeMar DeRozan G Marco Belinelli,,,
376,1255317452,kennywayne91,0,282,SG Victor Oladipo UTIL Tristan Thompson C Nikola Jokic F Rodney McGruder PF Justise Winslow PG Tyler Johnson SF DeMar DeRozan G Marco Belinelli,,,
382,1254278505,Kolin1,0,281.75,PG Chris Paul C Clint Capela PF P.J. Tucker G Zach LaVine UTIL Wendell Carter Jr. F Josh Richardson SF Justise Winslow SG Tyler Johnson,,,
382,1254713057,mattosborne888,0,281.75,UTIL James Harden PG Zach LaVine SF Jabari Parker C Wendell Carter Jr. G Victor Oladipo PF Justise Winslow SG Tyler Johnson F Omari Spellman,,,
384,1254311363,KlairVoyant,0,281.5,C Wendell Carter Jr. PG Victor Oladipo UTIL Nikola Jokic SF Justise Winslow SG Tyler Johnson PF Omari Spellman G DeMar DeRozan F Rudy Gay,,,
384,1254430797,Jrake,0,281.5,C Wendell Carter Jr. PG Victor Oladipo UTIL Nikola Jokic SF Justise Winslow SG Tyler Johnson PF Omari Spellman G DeMar DeRozan F Rudy Gay,,,
384,1254564483,Prez1980,0,281.5,C Wendell Carter Jr. G Victor Oladipo UTIL Nikola Jokic PF Justise Winslow PG Tyler Johnson F Omari Spellman SG DeMar DeRozan SF Rudy Gay,,,
384,1255329375,jammings,0,281.5,SF Jabari Parker SG Victor Oladipo G Ricky Rubio C Nikola Jokic UTIL Paul Millsap F Justise Winslow PF Omari Spellman PG Jrue Holiday,,,
384,1255457066,AveryBradley,0,281.5,UTIL Wendell Carter Jr. PG Victor Oladipo C Nikola Jokic SF Justise Winslow G Tyler Johnson PF Omari Spellman SG DeMar DeRozan F Rudy Gay,,,
389,1255272347,USCkv,29.19,280.75,G Zach LaVine SG Victor Oladipo UTIL Al-Farouq Aminu F Brandon Ingram C JaVale McGee SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
389,1254426743,RexGrossman,0,280.75,UTIL Nikola Jokic C Hassan Whiteside SG Dwyane Wade SF Justise Winslow G Tyler Johnson PG Trae Young PF Omari Spellman F DeMar DeRozan,,,
389,1255172939,Volke10,0,280.75,F P.J. Tucker UTIL Wendell Carter Jr. SF Justin Holiday G Victor Oladipo PG Darren Collison C Nikola Jokic PF Justise Winslow SG DeMar DeRozan,,,
389,1255426234,tcliff88,0,280.75,SG Zach LaVine C Wendell Carter Jr. UTIL Justin Holiday SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge F Rudy Gay G Jrue Holiday,,,
393,1254871728,wriddell83,0,280.5,C Wendell Carter Jr. PG Kemba Walker PF Derrick Favors SG Dwyane Wade SF Justise Winslow G Tyler Johnson F DeMar DeRozan UTIL Jrue Holiday,,,
394,1254472060,bcassidy13,19.46,280.25,C Wendell Carter Jr. G Justin Holiday PF LeBron James UTIL JaVale McGee SG Dwyane Wade SF Justise Winslow PG Tyler Johnson F LaMarcus Aldridge,,,
394,1254740598,buckeyes1993,19.46,280.25,C Wendell Carter Jr. G Justin Holiday PF LeBron James UTIL JaVale McGee SG Dwyane Wade SF Justise Winslow PG Tyler Johnson F LaMarcus Aldridge,,,
394,1255254741,TimmyBiebs,9.73,280.25,C Clint Capela G Zach LaVine UTIL Wendell Carter Jr. SG Malik Monk PG Damian Lillard F Josh Richardson SF Justise Winslow PF Omari Spellman,,,
397,1254427930,josh925,19.46,280,SG Zach LaVine UTIL Wendell Carter Jr. SF Miles Bridges PF Paul Millsap PG Damian Lillard C Jusuf Nurkic F Justise Winslow G Trae Young,,,
397,1254714840,bobmarx76,19.46,280,C Wendell Carter Jr. SG Victor Oladipo G Gordon Hayward UTIL Nikola Jokic PG Damian Lillard SF Al-Farouq Aminu PF Justise Winslow F Alex Poythress,,,
399,1254827925,YoutubeBrock,19.46,279.75,G Victor Oladipo PG Kemba Walker UTIL Nikola Jokic PF Trey Lyles F Al-Farouq Aminu C JaVale McGee SF Justise Winslow SG Tyler Johnson,,,
399,1254874646,johnfromde,19.46,279.75,C Wendell Carter Jr. SG Victor Oladipo PG Kemba Walker PF Trey Lyles G Damian Lillard SF Al-Farouq Aminu F Justise Winslow UTIL Tyler Johnson,,,
399,1254753490,hoops76,9.73,279.75,C Wendell Carter Jr. F Cedi Osman UTIL Nikola Jokic PF Juancho Hernangómez G Damian Lillard SF Justise Winslow SG Tyler Johnson PG Jrue Holiday,,,
399,1254476220,WinkyChrist,0,279.75,UTIL Chris Paul SG Zach LaVine C Wendell Carter Jr. PG Kemba Walker SF Josh Richardson PF Justise Winslow G Tyler Johnson F Omari Spellman,,,
399,1254970342,nolefan31,0,279.75,PG Zach LaVine C Wendell Carter Jr. G Cameron Payne SG Josh Richardson PF Justise Winslow SF Taurean Prince UTIL LaMarcus Aldridge F Rudy Gay,,,
404,1254970224,yournamee,0,279.5,SG Zach LaVine UTIL Jabari Parker C Wendell Carter Jr. PG Kemba Walker F Nicolas Batum SF Josh Richardson PF Justise Winslow G Tyler Johnson,,,
404,1255518776,Hoosierdaddy23,0,279.5,PG Zach LaVine C Wendell Carter Jr. F Cedi Osman UTIL Nikola Jokic G Josh Richardson PF Justise Winslow SG Tyler Johnson SF Rudy Gay,,,
406,1255336342,BrianFromWork,9.73,279.25,UTIL Zach LaVine PG Kemba Walker C JaVale McGee SF Josh Richardson PF Justise Winslow SG Tyler Johnson F Omari Spellman G Jrue Holiday,,,
407,1254939108,rphill23,29.19,279,C Wendell Carter Jr. SG Victor Oladipo G Damian Lillard F Al-Farouq Aminu UTIL JaVale McGee PG Dwyane Wade PF Justise Winslow SF Kent Bazemore,,,
407,1255623890,SportingChance,29.19,279,C Wendell Carter Jr. PG Antonio Blakeney G Damian Lillard F Al-Farouq Aminu UTIL JaVale McGee SF Josh Richardson PF Justise Winslow SG Jrue Holiday,,,
407,1254423289,dmonkey18,19.46,279,SF Jabari Parker C Wendell Carter Jr. SG Victor Oladipo G CJ McCollum UTIL JaVale McGee PF Justise Winslow PG Tyler Johnson F DeMar DeRozan,,,
407,1254625941,alwunder,19.46,279,C Wendell Carter Jr. SF Justin Holiday PG Kemba Walker G Damian Lillard F Al-Farouq Aminu UTIL Josh Richardson PF Justise Winslow SG Tyler Johnson,,,
407,1255322008,mrvinyl7,9.73,279,UTIL Clint Capela PG Kemba Walker C Nikola Jokic F Trey Lyles SF Evan Turner PF Justise Winslow SG Tyler Johnson G Trae Young,,,
407,1255568459,JayScoop,0,279,G James Harden UTIL Clint Capela C Wendell Carter Jr. PG Victor Oladipo SF Justise Winslow SG Tyler Johnson PF Omari Spellman F Rudy Gay,,,
413,1255214185,jim042184,9.73,278.75,C Wendell Carter Jr. UTIL Myles Turner PG Kemba Walker F Al-Farouq Aminu SF Josh Richardson PF Justise Winslow G Tyler Johnson SG DeMar DeRozan,,,
413,1254848196,bigcsmiley,0,278.75,UTIL James Harden C Wendell Carter Jr. F Justin Holiday G Kemba Walker SF Justise Winslow SG Tyler Johnson PF Omari Spellman PG Jrue Holiday,,,
415,1254566879,Yumama1,9.73,278.5,C Wendell Carter Jr. G Kemba Walker UTIL JaVale McGee SF Justise Winslow SG Tyler Johnson PF Omari Spellman F DeMar DeRozan PG Jrue Holiday,,,
415,1254693580,roryf_doherty,9.73,278.5,C Wendell Carter Jr. PG Kemba Walker UTIL JaVale McGee F Justise Winslow SG Tyler Johnson PF Omari Spellman SF DeMar DeRozan G Jrue Holiday,,,
415,1255354377,itechsxpress,0,278.5,C Wendell Carter Jr. UTIL Victor Oladipo PF Sam Dekker SF Justise Winslow PG Tyler Johnson F Kent Bazemore SG DeMar DeRozan G Jrue Holiday,,,
418,1254583180,steelman1973,9.73,278.25,PF Jabari Parker F Justin Holiday SG Victor Oladipo G Donovan Mitchell C Nikola Jokic UTIL JaVale McGee SF Justise Winslow PG Tyler Johnson,,,
418,1254825799,TannerManner13,9.73,278.25,UTIL Wendell Carter Jr. PG Victor Oladipo G Kemba Walker SF Nicolas Batum C JaVale McGee PF Justise Winslow SG Tyler Johnson F Rudy Gay,,,
418,1255381557,Elev11,9.73,278.25,UTIL Wendell Carter Jr. SG Victor Oladipo G Kemba Walker SF Nicolas Batum C JaVale McGee PF Justise Winslow PG Tyler Johnson F Rudy Gay,,,
418,1254994798,uczucie,0,278.25,F P.J. Tucker G Zach LaVine C Wendell Carter Jr. UTIL Nikola Jokic SG Dwyane Wade PF Justise Winslow PG Tyler Johnson SF DeMar DeRozan,,,
422,1254511027,Amo30,29.19,278,C Wendell Carter Jr. F Marcus Morris PG Kemba Walker G Damian Lillard PF Al-Farouq Aminu UTIL JaVale McGee SF Justise Winslow SG Tyler Johnson,,,
422,1254416509,joniver,19.46,278,G Zach LaVine C Wendell Carter Jr. F LeBron James UTIL JaVale McGee SG Josh Richardson SF Justise Winslow PG Tyler Johnson PF Omari Spellman,,,
422,1255173130,Sennz,19.46,278,SG Zach LaVine C Wendell Carter Jr. F LeBron James UTIL JaVale McGee G Josh Richardson SF Justise Winslow PG Tyler Johnson PF Omari Spellman,,,
422,1254421307,megatron1014,0,278,G Zach LaVine C Wendell Carter Jr. PF Jayson Tatum PG Kemba Walker UTIL Nikola Jokic SG Dwyane Wade SF Justise Winslow F Omari Spellman,,,
422,1255247171,DrewishKing,0,278,UTIL Wendell Carter Jr. G Justin Holiday PF Thaddeus Young F Nicolas Batum C Hassan Whiteside SG Josh Richardson SF Rodney McGruder PG Trae Young,,,
427,1254559479,quintessent,9.73,277.75,C Wendell Carter Jr. SF Justin Holiday SG Victor Oladipo PG Kemba Walker F Derrick Favors UTIL Damian Lillard PF Justise Winslow G Tyler Johnson,,,
427,1255194778,becktech448,9.73,277.75,PG Zach LaVine SG Victor Oladipo F Jae Crowder PF Paul Millsap C JaVale McGee G Tyler Johnson UTIL Trae Young SF Rudy Gay,,,
429,1254815474,redorio,19.46,277.5,PG Chris Paul C Wendell Carter Jr. G Nicolas Batum F Al-Farouq Aminu UTIL JaVale McGee PF Justise Winslow SG Tyler Johnson SF DeMar DeRozan,,,
429,1255012623,Juggernautzd,0,277.5,C Wendell Carter Jr. SG Gordon Hayward G Kemba Walker F Josh Richardson SF Justise Winslow PG Tyler Johnson PF Rudy Gay UTIL Jrue Holiday,,,
431,1254808273,Drose0127,0,277.25,UTIL Clint Capela C Wendell Carter Jr. G Victor Oladipo F Cedi Osman PF Justise Winslow PG Tyler Johnson SF Kent Bazemore SG DeMar DeRozan,,,
431,1255345660,moklovin,0,277.25,C Clint Capela F Jabari Parker PG Victor Oladipo SG Nicolas Batum SF Cedi Osman UTIL Nikola Jokic PF Justise Winslow G Tyler Johnson,,,
433,1255277310,OnYourBike,29.19,277,C Wendell Carter Jr. G Justin Holiday SG Victor Oladipo UTIL Ricky Rubio PG Damian Lillard PF Al-Farouq Aminu SF Kyle Kuzma F Justise Winslow,,,
433,1255004539,pagina,9.73,277,G James Harden C Wendell Carter Jr. SG Justin Holiday UTIL JaVale McGee SF Josh Richardson F Justise Winslow PG Tyler Johnson PF Rudy Gay,,,
433,1255082313,Kcinemod,9.73,277,F P.J. Tucker C Wendell Carter Jr. G Victor Oladipo UTIL Nikola Jokic PG Lonzo Ball PF Justise Winslow SG Tyler Johnson SF DeMar DeRozan,,,
433,1255249324,Notorious,9.73,277,G James Harden C Wendell Carter Jr. SG Justin Holiday UTIL JaVale McGee SF Josh Richardson PF Justise Winslow PG Tyler Johnson F Rudy Gay,,,
437,1255267733,nbean518,19.46,276.75,SG Zach LaVine C Wendell Carter Jr. PG Kemba Walker PF Al-Farouq Aminu F Kyle Kuzma SF Justise Winslow UTIL Tyler Johnson G Jrue Holiday,,,
437,1255135501,xBIGDAWWGx,9.73,276.75,C Wendell Carter Jr. G Justin Holiday SG Victor Oladipo UTIL Darren Collison PG Lonzo Ball PF Justise Winslow SF DeMar DeRozan F LaMarcus Aldridge,,,
439,1254907820,chaotic,9.73,276.5,C Wendell Carter Jr. UTIL JaVale McGee SG Josh Richardson SF Rodney McGruder PF Justise Winslow PG Tyler Johnson G DeMar DeRozan F Rudy Gay,,,
439,1255278014,GTRandy27,9.73,276.5,C Clint Capela UTIL Wendell Carter Jr. SF Justin Holiday SG Victor Oladipo PG Darren Collison F LeBron James PF Justise Winslow G Tyler Johnson,,,
441,1254810077,twhogg,19.46,276.25,C Wendell Carter Jr. G Justin Holiday PG Victor Oladipo SG Nicolas Batum PF Mason Plumlee F LeBron James UTIL JaVale McGee SF Justise Winslow,,,
441,1255579365,bigrim18,19.46,276.25,SG Victor Oladipo UTIL Kemba Walker SF Cedi Osman PG Damian Lillard C JaVale McGee F Justise Winslow G Tyler Johnson PF Dante Cunningham,,,
443,1254418791,guwap21,9.73,276,SG Zach LaVine PG Kemba Walker F Cedi Osman C JaVale McGee PF Justise Winslow G Tyler Johnson UTIL Trae Young SF Taurean Prince,,,
443,1254552580,vsapp831,9.73,276,SG Zach LaVine PG Kemba Walker F Cedi Osman C JaVale McGee PF Justise Winslow UTIL Tyler Johnson G Trae Young SF Taurean Prince,,,
443,1254659744,tsmachining1990,9.73,276,SG Zach LaVine PG Kemba Walker F Cedi Osman C JaVale McGee PF Justise Winslow G Tyler Johnson UTIL Trae Young SF Taurean Prince,,,
443,1254677656,scottybrookens,9.73,276,SG Zach LaVine PG Kemba Walker F Cedi Osman C JaVale McGee PF Justise Winslow G Tyler Johnson UTIL Trae Young SF Taurean Prince,,,
443,1254681482,KEISDEON,9.73,276,SG Zach LaVine PG Kemba Walker F Cedi Osman C JaVale McGee PF Justise Winslow G Tyler Johnson UTIL Trae Young SF Taurean Prince,,,
443,1254951492,eglitangol,9.73,276,SG Zach LaVine PG Kemba Walker F Cedi Osman C JaVale McGee PF Justise Winslow UTIL Tyler Johnson G Trae Young SF Taurean Prince,,,
443,1255138019,cparkerh5,9.73,276,SG Zach LaVine PG Kemba Walker F Cedi Osman C JaVale McGee PF Justise Winslow G Tyler Johnson UTIL Trae Young SF Taurean Prince,,,
443,1255269062,Dominick1220,9.73,276,SG Zach LaVine PG Kemba Walker F Cedi Osman C JaVale McGee PF Justise Winslow UTIL Tyler Johnson G Trae Young SF Taurean Prince,,,
443,1255408966,kylep24,9.73,276,SG Zach LaVine PG Kemba Walker F Cedi Osman C JaVale McGee PF Justise Winslow G Tyler Johnson UTIL Trae Young SF Taurean Prince,,,
443,1255491414,TheOneThree,9.73,276,PG Zach LaVine G Kemba Walker SF Cedi Osman C JaVale McGee PF Justise Winslow SG Tyler Johnson UTIL Trae Young F Taurean Prince,,,
443,1255564281,aforgio,9.73,276,C Wendell Carter Jr. PG Kemba Walker SF Trey Lyles F Al-Farouq Aminu PF Justise Winslow G Tyler Johnson UTIL DeMar DeRozan SG Jrue Holiday,,,
443,1254440897,dreamteam07,0,276,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles SF Justise Winslow SG Tyler Johnson UTIL Omari Spellman F Anthony Davis G Jrue Holiday,,,
443,1254505295,Denial_Sneak,0,276,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles SF Justise Winslow SG Tyler Johnson UTIL Omari Spellman F Anthony Davis G Jrue Holiday,,,
443,1254652212,OreoBoy12,0,276,C Clint Capela UTIL Darren Collison PF Marcus Morris G Jamal Murray F Justise Winslow PG Tyler Johnson SF DeMar DeRozan SG Jrue Holiday,,,
443,1255028019,Bazarre,0,276,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles SF Justise Winslow SG Tyler Johnson UTIL Omari Spellman F Anthony Davis G Jrue Holiday,,,
443,1255224302,KOBE3535,0,276,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles SF Justise Winslow SG Tyler Johnson UTIL Omari Spellman F Anthony Davis G Jrue Holiday,,,
443,1255523708,Jscarfino,0,276,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles SF Justise Winslow SG Tyler Johnson UTIL Omari Spellman F Anthony Davis G Jrue Holiday,,,
460,1254325892,yabby,38.92,275.5,PG Damian Lillard UTIL Evan Turner F Al-Farouq Aminu C JaVale McGee SF Josh Richardson PF Justise Winslow SG Tyler Johnson G Jrue Holiday,,,
460,1254348398,ItsTylerJackson,9.73,275.5,UTIL Zach LaVine C Wendell Carter Jr. SG Justin Holiday G Victor Oladipo PF Trey Lyles F LeBron James SF Justise Winslow PG Tyler Johnson,,,
460,1255068782,jroc24,9.73,275.5,UTIL Clint Capela C Wendell Carter Jr. PG Kemba Walker F Al-Farouq Aminu SG Dwyane Wade PF Justise Winslow G Tyler Johnson SF DeMar DeRozan,,,
460,1255376795,JoeyD_813,9.73,275.5,SG Zach LaVine C Wendell Carter Jr. G Justin Holiday UTIL Victor Oladipo F Trey Lyles SF LeBron James PF Justise Winslow PG Tyler Johnson,,,
460,1255488067,Peternickles,9.73,275.5,UTIL Zach LaVine C Wendell Carter Jr. SG Justin Holiday G Victor Oladipo PF Trey Lyles F LeBron James SF Justise Winslow PG Tyler Johnson,,,
460,1255390033,m.george,0,275.5,C Clint Capela SF Jabari Parker UTIL Wendell Carter Jr. PG Kemba Walker PF Justise Winslow SG Tyler Johnson F DeMar DeRozan G Patty Mills,,,
466,1255284425,Double-Js,19.46,275,PG Zach LaVine C Wendell Carter Jr. UTIL Damian Lillard F Al-Farouq Aminu SF Josh Richardson PF Justise Winslow G Tyler Johnson SG Kent Bazemore,,,
466,1254588504,jbast001,9.73,275,PG Zach LaVine C Wendell Carter Jr. PF Al Horford F Nicolas Batum UTIL JaVale McGee SF Justise Winslow SG DeMar DeRozan G Marco Belinelli,,,
466,1255020196,wutupdoe88,9.73,275,UTIL Clint Capela C Wendell Carter Jr. G Victor Oladipo F Nicolas Batum SF Brandon Ingram SG Tyler Johnson PG Trae Young PF Rudy Gay,,,
466,1255297875,ringballs22,9.73,275,C Wendell Carter Jr. PG Kemba Walker UTIL Nikola Jokic F Al-Farouq Aminu SF Justise Winslow SG Tyler Johnson PF Omari Spellman G DeMar DeRozan,,,
470,1254609644,cbentley112,19.46,274.75,C Wendell Carter Jr. F Justin Holiday PG Kemba Walker PF Al-Farouq Aminu UTIL JaVale McGee SF Josh Richardson G Tyler Johnson SG Jrue Holiday,,,
470,1255147516,buckstratford,9.73,274.75,C Clint Capela PF Jayson Tatum SG Jeremy Lamb SF Cedi Osman UTIL Rudy Gobert G Rajon Rondo PG Trae Young F Taurean Prince,,,
470,1254908696,Witness23,0,274.75,SG Victor Oladipo PF Al Horford PG Kemba Walker C Nikola Jokic SF Justise Winslow G Tyler Johnson UTIL Taurean Prince F Omari Spellman,,,
473,1255269954,clampitt15,19.46,274.5,C Wendell Carter Jr. SG Victor Oladipo F Paul Millsap SF LeBron James UTIL JaVale McGee PG Dwyane Wade PF Justise Winslow G Jeremy Lin,,,
473,1255579714,MHusson59,19.46,274.5,F Jabari Parker C Wendell Carter Jr. G Damian Lillard UTIL JaVale McGee SG Josh Richardson PF Justise Winslow PG Tyler Johnson SF Taurean Prince,,,
473,1254326349,CardsFan927,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1254527446,Skthefuture,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1254582949,BumperMan119,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1254589724,Nickr07,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1254642924,Tmadrid31,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1254787266,nfl_man2016,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1254792267,pdwoy33,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1254961027,rrpack805,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1255061470,bodon05,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1255064773,bennakid24,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1255098298,jrakos23,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1255210215,SupaE2009,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1255298436,BoPinkerton,9.73,274.5,UTIL Wendell Carter Jr. PF Larry Nance Jr. SF Cedi Osman C JaVale McGee F Josh Richardson PG Tyler Johnson G Trae Young SG DeMar DeRozan,,,
473,1255406504,eddiecas08,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1255467826,justinj9r,9.73,274.5,UTIL Wendell Carter Jr. G Victor Oladipo PG Kemba Walker C Jusuf Nurkic PF Justise Winslow SG Tyler Johnson F Omari Spellman SF DeMar DeRozan,,,
473,1255472758,nanodoc2001,9.73,274.5,G Zach LaVine UTIL Wendell Carter Jr. F Justin Holiday PG Cameron Payne SG Victor Oladipo C Jusuf Nurkic PF Justise Winslow SF DeMar DeRozan,,,
473,1255558983,bolts27,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1255564442,Rico2_1_1,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1255576913,XTRack34X,9.73,274.5,UTIL Zach LaVine F Jabari Parker SG Victor Oladipo C Jusuf Nurkic G Dwyane Wade SF Justise Winslow PG Tyler Johnson PF LaMarcus Aldridge,,,
473,1255372318,Freddie_Pants90,0,274.5,C Wendell Carter Jr. F Justin Holiday PG Kemba Walker G Ricky Rubio PF Paul Millsap SF Josh Richardson UTIL Tyler Johnson SG Jrue Holiday,,,
495,1255111607,BatteryX69,9.73,274.25,C Clint Capela UTIL Wendell Carter Jr. PG Victor Oladipo F Paul Millsap PF Al-Farouq Aminu G Josh Richardson SF Taurean Prince SG E'Twaun Moore,,,
495,1255411376,aeiffert25,9.73,274.25,PF Carmelo Anthony C Wendell Carter Jr. UTIL Kemba Walker F Nicolas Batum SG Jeremy Lamb PG Damian Lillard SF Justise Winslow G Tyler Johnson,,,
495,1255447213,algier55,9.73,274.25,UTIL Wendell Carter Jr. SG Justin Holiday PG Victor Oladipo C JaVale McGee G Dwyane Wade PF Justise Winslow F DeMar DeRozan SF Rudy Gay,,,
495,1254380194,bradle30,0,274.25,SG Zach LaVine C Wendell Carter Jr. PG Antonio Blakeney UTIL Nikola Jokic G Josh Richardson SF Justise Winslow PF Omari Spellman F DeMar DeRozan,,,
499,1255196675,zlajavasic,9.73,273.75,UTIL Clint Capela SF Justin Holiday PF Paul Millsap C Jusuf Nurkic SG Dwyane Wade F Justise Winslow PG Trae Young G DeMar DeRozan,,,
499,1255377026,Freeman9,9.73,273.75,C Wendell Carter Jr. SF Justin Holiday UTIL Victor Oladipo PG Kemba Walker F LeBron James PF Justise Winslow SG Tyler Johnson G Vince Carter,,,
499,1254888604,duckinator43,0,273.75,PG Kemba Walker C Tristan Thompson SG Jamal Murray SF Josh Richardson PF Justise Winslow G Tyler Johnson UTIL Trae Young F Rudy Gay,,,
502,1255583572,ahedglen,29.19,273.5,UTIL Wendell Carter Jr. SG Nicolas Batum SF Brandon Ingram C JaVale McGee PG Lonzo Ball PF Justise Winslow F LaMarcus Aldridge G Jrue Holiday,,,
503,1254805302,jrace4,29.19,273.25,C Wendell Carter Jr. SG Victor Oladipo PF Paul Millsap PG Damian Lillard UTIL Jusuf Nurkic F Kyle Kuzma SF Justise Winslow G Tyler Johnson,,,
503,1255299727,beepbeep2,19.46,273.25,C Wendell Carter Jr. PG Victor Oladipo SG Nicolas Batum PF Trey Lyles UTIL Jusuf Nurkic F LeBron James SF Justise Winslow G Tyler Johnson,,,
503,1254518928,lkline78,9.73,273.25,UTIL P.J. Tucker C Wendell Carter Jr. G Kemba Walker PF Al-Farouq Aminu SF Justise Winslow PG Tyler Johnson F DeMar DeRozan SG Jrue Holiday,,,
503,1254873737,darstefne,9.73,273.25,C Wendell Carter Jr. UTIL Kemba Walker PF Al-Farouq Aminu SF Justise Winslow PG Tyler Johnson F DeMar DeRozan SG Bryn Forbes G Jrue Holiday,,,
503,1255475453,VIP_Swag,9.73,273.25,C Wendell Carter Jr. G Kemba Walker F Al-Farouq Aminu PF Justise Winslow PG Tyler Johnson SF DeMar DeRozan UTIL Bryn Forbes SG Jrue Holiday,,,
