Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
866,1249231784,BTass2121,0,271.25,C Joel Embiid PG Chris Paul SG Bradley Beal G Evan Fournier UTIL Buddy Hield F Carmelo Anthony SF Gerald Green PF Pascal Siakam,,,
866,1249393663,xjake42,0,271.25,UTIL Chris Paul PG Kemba Walker C Clint Capela SG Bradley Beal F Buddy Hield SF Jeremy Lamb G Gerald Green PF Pascal Siakam,,,
866,1249501676,madoublet98,0,271.25,C Joel Embiid PG Chris Paul SG Bradley Beal G Evan Fournier SF Buddy Hield F Carmelo Anthony UTIL Gerald Green PF Pascal Siakam,,,
866,1249634500,saklarin9,0,271.25,G Russell Westbrook C Marc Gasol UTIL Trae Young SG CJ McCollum SF Otto Porter Jr. PF Al-Farouq Aminu PG D.J. Augustin F Pascal Siakam,,,
866,1249644683,MJL1987,0,271.25,C Joel Embiid PG Kemba Walker G Kyrie Irving SG Bradley Beal PF Larry Nance Jr. UTIL Zach Collins SF Gerald Green F Pascal Siakam,,,
866,1249713623,jaylenwells,0,271.25,C Nikola Vucevic UTIL Kemba Walker G Mike Conley SG Josh Richardson F Nemanja Bjelica PF Serge Ibaka PG Collin Sexton SF Evan Turner,,,
875,1249115894,OSUCowboy2000,0,271,PG Kemba Walker G Kyle Lowry SG Bradley Beal C Willie Cauley-Stein SF Buddy Hield F Jaren Jackson Jr. UTIL Carmelo Anthony PF Pascal Siakam,,,
875,1249206734,jbustos1,0,271,C Nikola Vucevic PG Kemba Walker PF Aaron Gordon UTIL Larry Nance Jr. SF Nemanja Bjelica SG Buddy Hield G Rodney Hood F Justin Jackson,,,
875,1249223837,thetomclarkshow,0,271,PG Kemba Walker G Kyle Lowry SG Bradley Beal C Willie Cauley-Stein SF Buddy Hield UTIL Jaren Jackson Jr. PF Carmelo Anthony F Pascal Siakam,,,
875,1249489417,ChiSoxWS2005,0,271,PG Chris Paul C Blake Griffin UTIL Bradley Beal SF Josh Richardson SG Buddy Hield F Robert Covington PF Jerami Grant G Shai Gilgeous-Alexander,,,
875,1249652670,mitgleichner,0,271,C Nikola Vucevic PG Kemba Walker SG Bradley Beal G Kent Bazemore F Nemanja Bjelica SF Buddy Hield PF Carmelo Anthony UTIL Zach Collins,,,
880,1249105447,RopatiTime,0,270.75,C Joel Embiid PG Kemba Walker SF Aaron Gordon SG Kent Bazemore F Evan Fournier UTIL Jonas Valanciunas G Jordan Clarkson PF Pascal Siakam,,,
880,1249150156,foursons,0,270.75,C Nikola Vucevic PG Kemba Walker UTIL Kyle Lowry G Kent Bazemore SG Buddy Hield F Carmelo Anthony SF Al-Farouq Aminu PF Pascal Siakam,,,
880,1249225273,sashannon,0,270.75,UTIL Chris Paul PG Kemba Walker G Bradley Beal C Willie Cauley-Stein SG Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
880,1249534309,allenwoods,0,270.75,G Russell Westbrook C Joel Embiid UTIL Ben Simmons SG Buddy Hield SF Jeremy Lamb PF Pascal Siakam F Miles Bridges PG Frank Mason III,,,
880,1249596844,OreoBoy12,0,270.75,UTIL Kyle Lowry SF Tobias Harris PG Mike Conley SG Bradley Beal C Larry Nance Jr. G Buddy Hield F Zach Collins PF Pascal Siakam,,,
880,1249604016,Pr1meT1me21,0,270.75,C Joel Embiid PG Kemba Walker G Kyle Lowry SG Buddy Hield SF Carmelo Anthony F Al-Farouq Aminu UTIL Jeff Green PF Pascal Siakam,,,
886,1249065520,ramschick,0,270.5,G Russell Westbrook PG Kemba Walker C Willie Cauley-Stein F Larry Nance Jr. SG Buddy Hield SF Carmelo Anthony UTIL Zach Collins PF Pascal Siakam,,,
886,1249131263,mcat2015,0,270.5,G Russell Westbrook PG Kemba Walker C Willie Cauley-Stein F Larry Nance Jr. SG Buddy Hield SF Carmelo Anthony UTIL Zach Collins PF Pascal Siakam,,,
886,1249145298,nlevin1908,0,270.5,UTIL Ben Simmons PG Kemba Walker C Willie Cauley-Stein G Kent Bazemore PF Nemanja Bjelica SG Buddy Hield SF Carmelo Anthony F Pascal Siakam,,,
886,1249155330,TB12sRevenge,0,270.5,G John Wall PG Kemba Walker UTIL Blake Griffin SG Bradley Beal C Willie Cauley-Stein SF Jerami Grant PF Pascal Siakam F Justin Jackson,,,
886,1249156004,castel007,0,270.5,UTIL Ben Simmons PG Kemba Walker C Willie Cauley-Stein G Kent Bazemore SF Nemanja Bjelica SG Buddy Hield PF Carmelo Anthony F Pascal Siakam,,,
886,1249219225,nikofrasher,0,270.5,PG Kemba Walker UTIL Mike Conley G Bradley Beal C Willie Cauley-Stein PF Larry Nance Jr. SG Buddy Hield SF Carmelo Anthony F Pascal Siakam,,,
886,1249340714,Hz6yq5,0,270.5,F Ben Simmons PG Kemba Walker C Willie Cauley-Stein SG Kent Bazemore PF Nemanja Bjelica G Buddy Hield SF Carmelo Anthony UTIL Pascal Siakam,,,
886,1249637858,Srybacki123,0,270.5,SF Ben Simmons PG Kemba Walker C Willie Cauley-Stein SG Kent Bazemore UTIL Nemanja Bjelica G Buddy Hield F Carmelo Anthony PF Pascal Siakam,,,
886,1249688308,mtcalder33,0,270.5,C Joel Embiid PG Kemba Walker PF Larry Nance Jr. SG Kent Bazemore G Buddy Hield UTIL Carmelo Anthony SF Nicolas Batum F Pascal Siakam,,,
895,1249408875,Zak_Gross,0,270.25,PG Russell Westbrook C Andre Drummond G John Wall UTIL Jusuf Nurkic F Al-Farouq Aminu SF Jerami Grant SG Markelle Fultz PF Sam Dekker,,,
895,1249695324,soldier261988,0,270.25,G Chris Paul PG Kemba Walker UTIL Bradley Beal SG Kent Bazemore F Evan Fournier SF Nicolas Batum C Serge Ibaka PF Pascal Siakam,,,
895,1249712594,BBeZo,0,270.25,PG Kemba Walker G Mike Conley C Marc Gasol SG Bradley Beal SF Kent Bazemore PF Carmelo Anthony UTIL P.J. Tucker F Pascal Siakam,,,
898,1249560930,shampoo9000,0,270,SG Kawhi Leonard PG Kemba Walker SF Tobias Harris C Larry Nance Jr. G Buddy Hield UTIL Dwyane Wade F Zach Collins PF Pascal Siakam,,,
898,1249613734,Thekid409,0,270,C Joel Embiid PG Kemba Walker SG Bradley Beal SF Nemanja Bjelica PF Jaren Jackson Jr. G Nicolas Batum UTIL Jeff Green F Pascal Siakam,,,
898,1249693029,Fat_Monkeys,0,270,C Andre Drummond G Kemba Walker PG Kyle Lowry F Buddy Hield SF Carmelo Anthony PF P.J. Tucker SG Jeremy Lamb UTIL Pascal Siakam,,,
901,1249286213,Szechuandumplings,0,269.75,PG Russell Westbrook C Clint Capela SG Bradley Beal SF Kent Bazemore F Jaren Jackson Jr. G Nicolas Batum UTIL P.J. Tucker PF Pascal Siakam,,,
901,1249326226,whayles,0,269.75,PG Damian Lillard G Kyle Lowry C Willie Cauley-Stein UTIL Larry Nance Jr. SF Buddy Hield F Carmelo Anthony SG Nicolas Batum PF Pascal Siakam,,,
901,1249542685,cblackm3,0,269.75,UTIL Russell Westbrook PG Kemba Walker C Al Horford G Evan Fournier F Cedi Osman SF Buddy Hield SG Jeremy Lamb PF Pascal Siakam,,,
904,1249237987,AmazianSensation,0,269.5,UTIL Chris Paul PG Kemba Walker G Kyle Lowry C Willie Cauley-Stein SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
904,1249400497,Ajml45,0,269.5,G Russell Westbrook PG Kemba Walker C Willie Cauley-Stein F Eric Gordon SF Evan Fournier SG Buddy Hield PF Pascal Siakam UTIL Michael Carter-Williams,,,
904,1249487987,ATMCKNIGHT,0,269.5,SF Kawhi Leonard PG Kemba Walker SG Bradley Beal F Nemanja Bjelica UTIL Evan Fournier G Lou Williams C Dewayne Dedmon PF Pascal Siakam,,,
904,1249499122,mmyslinskinyc,0,269.5,C Joel Embiid PG Kyle Lowry SF Aaron Gordon UTIL Al Horford PF Carmelo Anthony SG Nicolas Batum F Serge Ibaka G Gerald Green,,,
908,1249526459,WheresMyMule6,0,269.25,G Chris Paul PG Kemba Walker PF Aaron Gordon SF Jayson Tatum C Jusuf Nurkic UTIL Carmelo Anthony F Pascal Siakam SG Evan Turner,,,
909,1248934096,bfavre77,0,269,PG Kemba Walker G Mike Conley C Marc Gasol SG Bradley Beal UTIL Willie Cauley-Stein SF Evan Fournier PF Pascal Siakam F Evan Turner,,,
909,1249285513,bwolfgramm,0,269,G Russell Westbrook C Nikola Vucevic PG Kemba Walker SG Buddy Hield PF Carmelo Anthony UTIL Al-Farouq Aminu F Pascal Siakam SF Miles Bridges,,,
909,1249311302,richiet78,0,269,UTIL Chris Paul PG CJ McCollum C Willie Cauley-Stein SG Eric Gordon PF Nemanja Bjelica SF Buddy Hield G JJ Redick F Serge Ibaka,,,
909,1249358286,DFS_489,0,269,PG Kemba Walker C Marc Gasol SG Bradley Beal SF Josh Richardson UTIL Kent Bazemore PF Nemanja Bjelica G Buddy Hield F Gerald Green,,,
909,1249387586,wdimitt19,0,269,G Kawhi Leonard PG Kemba Walker C Larry Nance Jr. SF Nemanja Bjelica UTIL Evan Fournier SG Buddy Hield F Carmelo Anthony PF Pascal Siakam,,,
909,1249589848,sackdeez,0,269,G Russell Westbrook PG Kemba Walker C Larry Nance Jr. SF Nemanja Bjelica SG Buddy Hield PF Carmelo Anthony UTIL Jeff Green F Pascal Siakam,,,
909,1249617627,mongar71,0,269,C Joel Embiid SG Kawhi Leonard PG Kyle Lowry SF Carmelo Anthony PF Otto Porter Jr. UTIL Jeff Green G Evan Turner F Sam Dekker,,,
916,1249040764,srn828,0,268.75,UTIL Chris Paul PG Kemba Walker G Bradley Beal SG Evan Fournier SF Buddy Hield F Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
916,1249151227,wakeywakey,0,268.75,UTIL Chris Paul PG Kemba Walker G Bradley Beal SG Evan Fournier SF Buddy Hield F Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
916,1249232352,Buccudster,0,268.75,PG Kemba Walker SF Aaron Gordon G Bradley Beal UTIL CJ McCollum C Willie Cauley-Stein SG Eric Gordon F Carmelo Anthony PF Pascal Siakam,,,
916,1249314146,ringballs22,0,268.75,G Chris Paul PG Kemba Walker UTIL Bradley Beal SF Evan Fournier SG Buddy Hield F Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
916,1249537693,Mangone,0,268.75,G Chris Paul PG Kemba Walker SG Bradley Beal F Evan Fournier SF Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
921,1248975909,BirdWings,0,268.5,G Russell Westbrook PG Kemba Walker C Willie Cauley-Stein SG Buddy Hield F Jaren Jackson Jr. SF Carmelo Anthony UTIL P.J. Tucker PF Pascal Siakam,,,
921,1249043960,Dinkpiece,0,268.5,C Nikola Vucevic PG Kemba Walker UTIL Bradley Beal G Evan Fournier SF Cedi Osman SG Buddy Hield F Jaren Jackson Jr. PF Pascal Siakam,,,
921,1249071906,abragmania,0,268.5,UTIL Russell Westbrook PG Kemba Walker SG Bradley Beal C Al Horford F Carmelo Anthony SF Nicolas Batum G Gerald Green PF Pascal Siakam,,,
921,1249192803,hoop2410,0,268.5,G Russell Westbrook PG Kemba Walker C Willie Cauley-Stein SG Buddy Hield F Jaren Jackson Jr. SF Carmelo Anthony UTIL P.J. Tucker PF Pascal Siakam,,,
921,1249244923,reeb,0,268.5,PG Russell Westbrook SG CJ McCollum UTIL Willie Cauley-Stein C Larry Nance Jr. PF Nemanja Bjelica SF Carmelo Anthony G Nicolas Batum F Pascal Siakam,,,
921,1249247443,whatttup01Big,0,268.5,UTIL John Wall PG Kemba Walker C Marc Gasol G Bradley Beal F Eric Gordon SG Nicolas Batum PF Pascal Siakam SF Justin Jackson,,,
921,1249476271,wlcjr1963,0,268.5,G Kawhi Leonard PG Kemba Walker SG Bradley Beal C Larry Nance Jr. UTIL Buddy Hield SF Carmelo Anthony F Jeff Green PF Pascal Siakam,,,
921,1249487020,dannydan81,0,268.5,UTIL Nikola Vucevic PG Kemba Walker SG CJ McCollum C Willie Cauley-Stein F Nemanja Bjelica SF Evan Fournier PF Serge Ibaka G Collin Sexton,,,
921,1249542633,uczucie,0,268.5,G Russell Westbrook PG Kemba Walker C Willie Cauley-Stein SG Buddy Hield UTIL Jaren Jackson Jr. SF Carmelo Anthony PF P.J. Tucker F Pascal Siakam,,,
921,1249582079,CmoneyStarr,0,268.5,C Nikola Vucevic PG Kyle Lowry UTIL Goran Dragic SG Kent Bazemore F Nemanja Bjelica G Evan Fournier SF Buddy Hield PF Pascal Siakam,,,
921,1249671668,GTRandy27,0,268.5,PG Russell Westbrook G Kemba Walker C Willie Cauley-Stein SG Buddy Hield UTIL Jaren Jackson Jr. F Carmelo Anthony SF P.J. Tucker PF Pascal Siakam,,,
932,1248967525,Mem1984,0,268.25,G John Wall PG Kemba Walker UTIL Bradley Beal C Willie Cauley-Stein SG Buddy Hield PF Jaren Jackson Jr. SF Carmelo Anthony F Pascal Siakam,,,
932,1248968021,tildo21,0,268.25,G John Wall PG Kemba Walker UTIL Bradley Beal C Willie Cauley-Stein SG Buddy Hield PF Jaren Jackson Jr. SF Carmelo Anthony F Pascal Siakam,,,
932,1249158123,Theboozetraveler,0,268.25,PG Kemba Walker C Marc Gasol G Bradley Beal UTIL Willie Cauley-Stein F Eric Gordon SG Evan Fournier SF Cedi Osman PF Pascal Siakam,,,
932,1249158606,antonino_derosa,0,268.25,G John Wall PG Kemba Walker UTIL Bradley Beal C Willie Cauley-Stein SG Buddy Hield F Jaren Jackson Jr. SF Carmelo Anthony PF Pascal Siakam,,,
932,1249177546,pianoclub,0,268.25,G Russell Westbrook PG Chris Paul C Hassan Whiteside SG Buddy Hield SF Carmelo Anthony UTIL Jerami Grant PF Pascal Siakam F Justin Jackson,,,
932,1249183441,River_Rat,0,268.25,G John Wall PG Kemba Walker UTIL Bradley Beal C Willie Cauley-Stein SG Buddy Hield PF Jaren Jackson Jr. SF Carmelo Anthony F Pascal Siakam,,,
932,1249236348,brabby,0,268.25,C Joel Embiid PG Damian Lillard SG Rodney McGruder SF Nemanja Bjelica UTIL Nicolas Batum PF Serge Ibaka F Jeff Green G Terrence Ross,,,
932,1249398389,Mozart81,0,268.25,G John Wall PG Kemba Walker UTIL Bradley Beal C Willie Cauley-Stein SG Buddy Hield PF Jaren Jackson Jr. SF Carmelo Anthony F Pascal Siakam,,,
940,1249227176,TwardDman,0,268,PG Ben Simmons C Blake Griffin G Bradley Beal SG Josh Richardson SF Jayson Tatum PF Robert Covington F Pascal Siakam UTIL Nik Stauskas,,,
940,1249248475,blocks07,0,268,PG Kemba Walker C Marc Gasol G De'Aaron Fox UTIL Aaron Gordon SG Bradley Beal PF Carmelo Anthony SF Jeff Green F Pascal Siakam,,,
940,1249520879,italianmamba24,0,268,G Russell Westbrook PG Kemba Walker SG Bradley Beal C Larry Nance Jr. SF Nemanja Bjelica F Jeff Green UTIL Jerami Grant PF Pascal Siakam,,,
943,1249326266,jaysilentbob8817,0,267.75,UTIL Damian Lillard G Kemba Walker C Marc Gasol PF Nemanja Bjelica SG Buddy Hield SF Carmelo Anthony PG Collin Sexton F Gerald Green,,,
943,1249350152,Gunners06,0,267.75,G Russell Westbrook C Nikola Vucevic PG Kemba Walker SG Buddy Hield F Carmelo Anthony UTIL Jeff Green PF Pascal Siakam SF Miles Bridges,,,
943,1249393252,London2011,0,267.75,C Joel Embiid PG Kemba Walker G Mike Conley SG Evan Fournier UTIL Buddy Hield F JJ Redick SF Gerald Green PF Pascal Siakam,,,
943,1249454825,ijrosa,0,267.75,G Russell Westbrook PG Kemba Walker UTIL Marc Gasol C Willie Cauley-Stein SF Carmelo Anthony F Jerami Grant SG Gerald Green PF Pascal Siakam,,,
943,1249498071,capperman79,0,267.75,UTIL Joel Embiid G Kemba Walker SG Bradley Beal C Willie Cauley-Stein F Jaren Jackson Jr. SF Carmelo Anthony PG Collin Sexton PF Pascal Siakam,,,
943,1249655771,nepats55,0,267.75,G Chris Paul UTIL John Wall PG Kemba Walker C Willie Cauley-Stein F Nemanja Bjelica SF Jerami Grant SG Gerald Green PF Pascal Siakam,,,
949,1249064610,a25smith,0,267.5,PG Kemba Walker C Marc Gasol PF Aaron Gordon G Bradley Beal SG Kent Bazemore SF Evan Fournier UTIL Carmelo Anthony F Pascal Siakam,,,
949,1249180295,GridironKing15,0,267.5,G Ben Simmons PG Kemba Walker C Willie Cauley-Stein PF Nemanja Bjelica SG Buddy Hield SF Carmelo Anthony F Serge Ibaka UTIL P.J. Tucker,,,
949,1249204833,Bra3105,0,267.5,PG Chris Paul G Kemba Walker SG Bradley Beal C Willie Cauley-Stein F Eric Gordon SF Carmelo Anthony UTIL Collin Sexton PF Pascal Siakam,,,
949,1249331039,Jfried28,0,267.5,G Russell Westbrook PG Kyrie Irving PF Aaron Gordon C Willie Cauley-Stein SG Buddy Hield SF Carmelo Anthony UTIL Jonathan Isaac F Justin Jackson,,,
949,1249439852,cjs1,0,267.5,SG Kawhi Leonard G Kemba Walker UTIL Bradley Beal C Willie Cauley-Stein SF Buddy Hield F Carmelo Anthony PG Markelle Fultz PF Zach Collins,,,
949,1249487913,steelersman12,0,267.5,C Joel Embiid PG Kemba Walker G Trae Young SG Bradley Beal SF Carmelo Anthony PF P.J. Tucker UTIL Markelle Fultz F Pascal Siakam,,,
949,1249652650,Mjsg95,0,267.5,PG Kemba Walker G Mike Conley C Marc Gasol UTIL Willie Cauley-Stein PF Nemanja Bjelica F Buddy Hield SF Jeff Green SG Evan Turner,,,
956,1248962661,semienkid,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249005046,CappersPicks,0,267.25,C Joel Embiid PG Kemba Walker UTIL Bradley Beal PF Larry Nance Jr. SG Buddy Hield SF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
956,1249022896,Alphawarrior43,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249035884,jadsan127,0,267.25,G Ben Simmons PG Kemba Walker C Clint Capela SF Nemanja Bjelica SG Buddy Hield F Carmelo Anthony UTIL Jeff Green PF Pascal Siakam,,,
956,1249120084,apowell22,0,267.25,UTIL Chris Paul PG Kemba Walker SG Bradley Beal C Willie Cauley-Stein G Eric Gordon SF Buddy Hield PF Pascal Siakam F Justin Jackson,,,
956,1249137014,Phelly21,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249162830,chancecrowder,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249307942,jedlow,0,267.25,G Chris Paul PG Kemba Walker SG Bradley Beal C Larry Nance Jr. SF Buddy Hield F Carmelo Anthony UTIL P.J. Tucker PF Pascal Siakam,,,
956,1249328634,APKborn,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249359678,Boomshakalaka_69,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249361773,PopRocksGank,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249390989,Pensforlife,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249393916,healybj19,0,267.25,SF Kawhi Leonard PG Kemba Walker SG Bradley Beal C Willie Cauley-Stein UTIL Nemanja Bjelica F Jaren Jackson Jr. G Gerald Green PF Pascal Siakam,,,
956,1249444564,nlewis0565,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249512706,happygordo1,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249522856,matthew_elizalde,0,267.25,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Larry Nance Jr. G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
956,1249579620,kiteman,0,267.25,G Chris Paul PG Kemba Walker C Marc Gasol SG Kent Bazemore SF Buddy Hield PF Carmelo Anthony UTIL Al-Farouq Aminu F Pascal Siakam,,,
973,1249031397,dnelson22,0,267,SG Kawhi Leonard C Marc Gasol PG Goran Dragic PF Larry Nance Jr. SF Nemanja Bjelica G Buddy Hield F Serge Ibaka UTIL Evan Turner,,,
973,1249183200,dcsting,0,267,SF Kawhi Leonard PG Kemba Walker SG Bradley Beal UTIL Kent Bazemore G Buddy Hield PF Jaren Jackson Jr. C Dewayne Dedmon F Pascal Siakam,,,
973,1249319973,ThatStunna,0,267,PG Russell Westbrook C Joel Embiid G Bradley Beal UTIL Carmelo Anthony SG Nicolas Batum PF Dewayne Dedmon F Pascal Siakam SF Justin Jackson,,,
976,1248973475,RaulG41025,0,266.75,SG Kawhi Leonard PG Kemba Walker G Trae Young UTIL Taurean Prince F Buddy Hield SF Jeff Green C Cody Zeller PF Pascal Siakam,,,
976,1249682906,TheSaucefather,0,266.75,PG Russell Westbrook G Kemba Walker C Willie Cauley-Stein SG Eric Gordon F Nemanja Bjelica SF Carmelo Anthony PF Pascal Siakam UTIL Evan Turner,,,
978,1249141996,footballinbigd,0,266.5,C Joel Embiid PG Chris Paul G Kemba Walker SF Evan Fournier SG Buddy Hield F Gerald Green PF Pascal Siakam UTIL Frank Mason III,,,
979,1249264157,PetrGibbons,0,266.25,C Andre Drummond PG Kemba Walker G Bradley Beal UTIL Eric Gordon SG Evan Fournier SF Buddy Hield F Carmelo Anthony PF Pascal Siakam,,,
979,1249285351,mega8917,0,266.25,UTIL Damian Lillard PG Kemba Walker SF Aaron Gordon C Larry Nance Jr. SG Kent Bazemore G Buddy Hield PF Zach Collins F Pascal Siakam,,,
979,1249415410,dukalion,0,266.25,PG Russell Westbrook G Kemba Walker F Aaron Gordon C Larry Nance Jr. PF Carmelo Anthony SF Rodney Hood SG Gerald Green UTIL Pascal Siakam,,,
979,1249593945,tidechaser101,0,266.25,UTIL Damian Lillard PG Kemba Walker SF Aaron Gordon C Larry Nance Jr. SG Kent Bazemore G Buddy Hield PF Zach Collins F Pascal Siakam,,,
979,1249644848,KrazyEyez,0,266.25,G Russell Westbrook C Nikola Vucevic PG Kemba Walker SG Buddy Hield PF Carmelo Anthony UTIL Collin Sexton SF Gerald Green F Evan Turner,,,
979,1249661757,xiening13,0,266.25,PG Russell Westbrook C Nikola Vucevic G Trae Young SG Bradley Beal SF Carmelo Anthony UTIL Jerami Grant PF Pascal Siakam F Miles Bridges,,,
985,1248970731,Smittyzone010,0,266,PG Kemba Walker C Marc Gasol UTIL Kyrie Irving F Al Horford SG Kent Bazemore SF JJ Redick PF Robert Covington G Dwyane Wade,,,
985,1249129701,mingaling322,0,266,C Nikola Vucevic PG Kemba Walker G Mike Conley PF Nemanja Bjelica SG Evan Fournier F Carmelo Anthony SF Marcus Morris UTIL Pascal Siakam,,,
985,1249311694,daballerand1,0,266,PG Chris Paul G Kemba Walker C Marc Gasol SF Kent Bazemore SG Buddy Hield F Carmelo Anthony UTIL Jeff Green PF Pascal Siakam,,,
985,1249329324,howdawg626,0,266,SG Kawhi Leonard PG Kemba Walker PF Larry Nance Jr. G Kent Bazemore F Nemanja Bjelica SF Carmelo Anthony C Serge Ibaka UTIL Pascal Siakam,,,
985,1249492514,Taker1977,0,266,C Joel Embiid PG Kemba Walker F Aaron Gordon SG Bradley Beal SF Carmelo Anthony G Jeremy Lamb UTIL Al-Farouq Aminu PF Pascal Siakam,,,
990,1249304875,SLEDWARDS71,0,265.75,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Goran Dragic G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
990,1249368467,lbressan,0,265.75,G Chris Paul PG Kemba Walker C Marc Gasol SF Aaron Gordon PF Carmelo Anthony UTIL Jeff Green SG Patrick Beverley F Pascal Siakam,,,
990,1249564610,Ronstudniarz04,0,265.75,C Joel Embiid PG Kemba Walker SG Bradley Beal UTIL Goran Dragic G Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
990,1249649775,tclville,0,265.75,C Nikola Vucevic PG Kemba Walker PF Aaron Gordon G Bradley Beal UTIL Willie Cauley-Stein F Buddy Hield SG Gerald Green SF Miles Bridges,,,
990,1249665948,mzarogoza,0,265.75,C Joel Embiid G Kemba Walker SG Bradley Beal PG Goran Dragic SF Buddy Hield PF Carmelo Anthony UTIL Gerald Green F Pascal Siakam,,,
995,1249008375,cjbcjb,0,265.5,PG Chris Paul UTIL Willie Cauley-Stein F Larry Nance Jr. C Jusuf Nurkic SG Kent Bazemore SF Nemanja Bjelica G Buddy Hield PF Marcus Morris,,,
995,1249134912,Conor100,0,265.5,C Andre Drummond G Kemba Walker PG Kyle Lowry SG Buddy Hield F Jaren Jackson Jr. PF Carmelo Anthony SF P.J. Tucker UTIL Pascal Siakam,,,
995,1249402793,TremendousEfforts,0,265.5,SF Kawhi Leonard PG Chris Paul G Kent Bazemore F Buddy Hield UTIL Carmelo Anthony SG Nicolas Batum C Serge Ibaka PF Jeff Green,,,
995,1249517425,geebgoody,0,265.5,C Joel Embiid PG Chris Paul PF Al Horford SG Buddy Hield SF Nicolas Batum UTIL Marcus Morris F Dewayne Dedmon G D.J. Augustin,,,
995,1249690369,BZIRK12,0,265.5,SF Kawhi Leonard UTIL Chris Paul G Trae Young SG Bradley Beal C Al Horford F Gerald Green PF Pascal Siakam PG Frank Mason III,,,
1000,1249233767,zonawildcat1t,0,265.25,PG Russell Westbrook G Kemba Walker UTIL Clint Capela C Willie Cauley-Stein SF Carmelo Anthony PF Zach Collins F Pascal Siakam SG Evan Turner,,,
1000,1249252351,22sugi,0,265.25,UTIL Joel Embiid PG Kemba Walker SF Aaron Gordon C Willie Cauley-Stein SG Buddy Hield PF Carmelo Anthony F DeAndre' Bembry G Gerald Green,,,
1000,1249507528,mattsartori,0,265.25,G Kawhi Leonard PG Chris Paul C Larry Nance Jr. PF Nemanja Bjelica SG Evan Fournier SF Buddy Hield UTIL Gerald Green F Pascal Siakam,,,
1000,1249545316,Scuba3321,0,265.25,C Joel Embiid PG Kemba Walker UTIL Clint Capela SG Evan Fournier SF Buddy Hield F Carmelo Anthony G Gerald Green PF Pascal Siakam,,,
1000,1249673060,shocae,0,265.25,G Chris Paul PG Kemba Walker UTIL Eric Gordon C Al Horford SF Cedi Osman SG Buddy Hield F Carmelo Anthony PF Pascal Siakam,,,
1000,1249707567,zigdeuce,0,265.25,UTIL Damian Lillard G Chris Paul PG Kemba Walker SG Buddy Hield C Serge Ibaka F Jeff Green SF Gerald Green PF Pascal Siakam,,,
1006,1249041731,ryan7962,0,265,PG Chris Paul G Kemba Walker UTIL Hassan Whiteside C Willie Cauley-Stein SG Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
