Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
967,1235177711,smushsmush,289.8,76.75,PF Giannis Antetokounmpo PG Luka Doncic C Bobby Portis UTIL LOCKED SF LOCKED F Jaren Jackson Jr. SG LOCKED G LOCKED,,,
967,1235220015,CrazyMixer,244.44,76.75,UTIL LOCKED PG LOCKED SG Jimmy Butler SF Joe Ingles G LOCKED F Dorian Finney-Smith C Wendell Carter Jr. PF Michael Kidd-Gilchrist,,,
969,1234950704,Cheezhead992000,288.29,76.5,SF LOCKED C Karl-Anthony Towns G Victor Oladipo SG LOCKED PG LOCKED PF Ersan Ilyasova F LOCKED UTIL LOCKED,,,
969,1235036575,pmarsele,274.75,76.5,G LOCKED PG Zach LaVine SG LOCKED F Bobby Portis PF Al Horford UTIL Jaren Jackson Jr. C LOCKED SF LOCKED,,,
969,1235252436,Cmefly80,268.44,76.5,PG LOCKED SG Jimmy Butler C LOCKED G LOCKED PF Serge Ibaka UTIL LOCKED F Jaren Jackson Jr. SF Wesley Matthews,,,
969,1235597137,90proof,264,76.5,C DeAndre Jordan PF Jayson Tatum SF LOCKED UTIL LOCKED PG Luka Doncic SG J.J. Barea G LOCKED F LOCKED,,,
969,1234778978,Deanomite1967,258.42,76.5,SF Jimmy Butler SG LOCKED UTIL Luka Doncic C LOCKED F Bobby Portis PF Jaren Jackson Jr. G LOCKED PG Frank Ntilikina,,,
969,1235428607,legends2525,256.12,76.5,G LOCKED F LOCKED UTIL Tim Hardaway Jr. PF Bobby Portis C Dwight Powell SG LOCKED PG LOCKED SF Danny Green,,,
975,1235161772,along23,286.57,76.25,G Kawhi Leonard C LOCKED SF LOCKED PG Luka Doncic PF LOCKED F Jaren Jackson Jr. SG LOCKED UTIL Shelvin Mack,,,
975,1234738979,ndepompei,282.42,76.25,SF Jimmy Butler UTIL LOCKED C Enes Kanter SG Kris Dunn G LOCKED F LOCKED PF Jaren Jackson Jr. PG LOCKED,,,
975,1234911061,PurpleReign90,271.67,76.25,SG Jimmy Butler PF LOCKED SF LOCKED C Enes Kanter PG LOCKED UTIL LOCKED G Wesley Matthews F Dorian Finney-Smith,,,
975,1235198811,purplejesusjuice3,271.67,76.25,SF Jimmy Butler PF LOCKED SG LOCKED C Enes Kanter PG LOCKED UTIL LOCKED G Wesley Matthews F Dorian Finney-Smith,,,
975,1235117447,harryf24,271.67,76.25,SF Jimmy Butler C LOCKED G LOCKED PG Luka Doncic UTIL LOCKED SG LOCKED F Wesley Matthews PF Ersan Ilyasova,,,
975,1235204996,Salamajama,271.67,76.25,UTIL Jimmy Butler C LOCKED SF LOCKED G Luka Doncic PG LOCKED SG LOCKED F Wesley Matthews PF Ersan Ilyasova,,,
975,1235520370,phbeauch1,271.67,76.25,SF Jimmy Butler UTIL LOCKED F LOCKED PG Luka Doncic PF LOCKED G LOCKED SG Wesley Matthews C Ersan Ilyasova,,,
982,1235189504,VicNDeb,286.57,76,F LOCKED G LOCKED C LOCKED SF Joe Ingles PG Kris Dunn UTIL LOCKED PF Jaren Jackson Jr. SG Danny Green,,,
982,1235255360,core649,286.57,76,PG Kemba Walker F LOCKED SG LOCKED G Kris Dunn C Marc Gasol UTIL LOCKED PF LOCKED SF Garrett Temple,,,
982,1235153930,samsli,285.15,76,PG LOCKED C Enes Kanter SG LOCKED G Eric Bledsoe SF LOCKED UTIL Malcolm Brogdon F LOCKED PF LOCKED,,,
982,1235235554,JCLeeds,257.69,76,SG Kawhi Leonard PG LOCKED SF Jimmy Butler C Bobby Portis PF LOCKED G LOCKED F LOCKED UTIL Robin Lopez,,,
986,1234939152,ringballs22,266.14,75.75,SF Kawhi Leonard G LOCKED PG Luka Doncic UTIL LOCKED PF LOCKED F LOCKED C LOCKED SG Fred VanVleet,,,
986,1235173593,tarhokie3,259.49,75.75,PG LOCKED SF Jimmy Butler C Enes Kanter G LOCKED F LOCKED PF Jaren Jackson Jr. UTIL LOCKED SG Fred VanVleet,,,
988,1235343081,heyjennyslater,267.37,75.5,F Jimmy Butler UTIL LOCKED PG Luka Doncic C Bobby Portis G LOCKED SF LOCKED PF Jaren Jackson Jr. SG J.J. Barea,,,
988,1234690639,Scital86,258.76,75.5,UTIL Kawhi Leonard F Jimmy Butler SF LOCKED PG LOCKED PF LOCKED SG LOCKED C LOCKED G Fred VanVleet,,,
988,1234864455,mrblizzard2326,257.49,75.5,PG LOCKED C DeAndre Jordan SF Jimmy Butler SG Joe Ingles F Jaren Jackson Jr. G LOCKED PF Jae Crowder UTIL Doug McDermott,,,
988,1235161408,Piazz,233.69,75.5,UTIL LOCKED F LOCKED G Luka Doncic PF Bobby Portis C Myles Turner PG LOCKED SG Fred VanVleet SF Justin Holiday,,,
988,1235180718,Brian_f_fox,233.69,75.5,UTIL LOCKED F LOCKED G Luka Doncic PF Bobby Portis C Myles Turner PG LOCKED SG Fred VanVleet SF Justin Holiday,,,
988,1235220459,Jonesy1,233.69,75.5,UTIL LOCKED F LOCKED G Luka Doncic PF Bobby Portis C Myles Turner PG LOCKED SG Fred VanVleet SF Justin Holiday,,,
988,1235253406,jkeithw,233.69,75.5,UTIL LOCKED F LOCKED G Luka Doncic PF Bobby Portis C Myles Turner PG LOCKED SG Fred VanVleet SF Justin Holiday,,,
988,1235312034,mike_r_fox,233.69,75.5,UTIL LOCKED F LOCKED G Luka Doncic PF Bobby Portis C Myles Turner PG LOCKED SG Fred VanVleet SF Justin Holiday,,,
988,1235434106,creier41,233.69,75.5,UTIL LOCKED F LOCKED G Luka Doncic PF Bobby Portis C Myles Turner PG LOCKED SG Fred VanVleet SF Justin Holiday,,,
997,1235422280,OnceMoreRoundTheSun,280.12,75.25,SF Kawhi Leonard G LOCKED F LOCKED PG Luka Doncic PF LOCKED C LOCKED UTIL LOCKED SG Damyean Dotson,,,
998,1234895234,xomar80x,281.69,75,C Karl-Anthony Towns UTIL LOCKED PF LOCKED G Kris Dunn SG LOCKED F Nicolas Batum SF LOCKED PG LOCKED,,,
998,1235547762,jincka,281.69,75,C Karl-Anthony Towns F LOCKED PF LOCKED PG Kris Dunn UTIL LOCKED G Nicolas Batum SF LOCKED SG LOCKED,,,
1000,1235474038,Mikelarry02,299.82,74.75,G Kemba Walker C LOCKED SG LOCKED UTIL Luka Doncic PG LOCKED SF LOCKED F Jaren Jackson Jr. PF LOCKED,,,
1000,1234540772,nygbigblue88,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234550676,ashtonmadden08,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234574570,FMW50,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234596593,bmcwhinnie,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234603616,matthew_elizalde,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234608783,KISSMYLICORICE,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234620716,Tlandhauser,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234620799,Boomshakalaka_69,280.62,74.75,F Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED SF Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234627028,Beatmeimsteelcity,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234627367,UWRFDP,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234629131,boney1781,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234631341,lilaux,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234634506,ricosauve3,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234635437,IAN13w,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234645027,tconners12,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234645093,Catcher4357,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234654250,LosWoodson,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234654729,brand1217,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234657279,sparkmsa,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234661397,truson,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234663061,8EIGHT8,280.62,74.75,SG Jimmy Butler C LOCKED SF LOCKED PG Luka Doncic G LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234675216,macjohnny83,280.62,74.75,SF Jimmy Butler UTIL LOCKED G LOCKED PG Luka Doncic F LOCKED PF LOCKED SG Wesley Matthews C Wendell Carter Jr.,,,
1000,1234680328,mirzo2017,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234683909,Reekie1212,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234684976,nici1988v,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234704270,Ang_674,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234713575,jmikeyc24,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234717766,msisfeared,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234719988,dewayne202,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234721876,moegriggs,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234724580,attajiki,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234737534,coup-de-grace,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234738652,poochesncream,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234740269,djsbroncos,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234751607,eastatlanta86,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234755890,JayTheJoke,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED PG Luka Doncic G LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234756613,roostercrows,280.62,74.75,SG Jimmy Butler C LOCKED SF LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234759371,jhungaski,280.62,74.75,SG Jimmy Butler C LOCKED SF LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234768535,Crooksie27,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234776011,paigem21,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234779161,kchhita22,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234779162,flyingillini0806,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234787931,pep8,280.62,74.75,UTIL Jimmy Butler PF LOCKED SG LOCKED PG Luka Doncic G LOCKED SF LOCKED F Wesley Matthews C Wendell Carter Jr.,,,
1000,1234795343,Ace101pr,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234798421,eteeone,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234803749,RevRyan75,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234807892,jbun,280.62,74.75,SF Jimmy Butler F LOCKED SG LOCKED UTIL Luka Doncic PG LOCKED PF LOCKED G Wesley Matthews C Wendell Carter Jr.,,,
1000,1234815553,danielgordon147,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234816590,rocky23,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234838838,Phelly21,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234845514,dread4life,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234852263,Gabe1696,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234894876,thatdudesheff,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234898920,DankLordHalo,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234901971,dukekills22,280.62,74.75,SF Jimmy Butler F LOCKED SG LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL Wesley Matthews C Wendell Carter Jr.,,,
1000,1234921360,chancecrowder,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234923126,Sturge23,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234939129,bvander10,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234940258,HoustonFan2013,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234972709,salsajake,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234983229,BurntReynolds,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234986602,daysha10,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234991333,Aggie_10,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234993683,joejacomo,280.62,74.75,SG Jimmy Butler C LOCKED SF LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1234997499,kayjay_003,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235000182,Mciampa98,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235000338,ahus75,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235002280,Lightsout242,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235015185,Monte951,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235024188,clutchcity15,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235028235,Xandro23,280.62,74.75,SG Jimmy Butler C LOCKED SF LOCKED PG Luka Doncic G LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235063902,nick_vance9,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235084317,danw2015,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235087661,Lopez023,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235089799,whitey1017,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235097888,rysaba,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235130711,abi007,280.62,74.75,SF Jimmy Butler UTIL LOCKED F LOCKED PG Luka Doncic G LOCKED PF LOCKED SG Wesley Matthews C Wendell Carter Jr.,,,
1000,1235140160,bryandevries,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235160512,pipolechap,280.62,74.75,SF Jimmy Butler PF LOCKED UTIL LOCKED PG Luka Doncic G LOCKED F LOCKED SG Wesley Matthews C Wendell Carter Jr.,,,
1000,1235180799,6ixGodd,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235201746,bobo1977,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235243669,officialldott,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235246713,ogzacherl,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235272358,mtrogers,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235278089,bisaniora27,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235287636,thedude2015,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235287804,prorock,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235345397,Ronstudniarz04,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235372593,dkillian84,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235385893,Adamnyc01,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235414692,msauter12,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235423401,elbrujoazteca,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235468323,brandonroberts640,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235472038,HiggyBadger,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235486296,Sergery1,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235503018,JulioCosme-1,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235532022,DustinS99,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235585721,KINGFULLER,280.62,74.75,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED F Wesley Matthews UTIL Wendell Carter Jr.,,,
1000,1235589855,Cdub2627,280.62,74.75,SG Jimmy Butler PF LOCKED F LOCKED G Luka Doncic PG LOCKED SF LOCKED UTIL Wesley Matthews C Wendell Carter Jr.,,,
1000,1234539927,mrcarlmc,272.74,74.75,SF Kawhi Leonard PG LOCKED F Jimmy Butler UTIL LOCKED PF LOCKED G LOCKED C Ersan Ilyasova SG LOCKED,,,
1000,1234669572,charaga22,272.74,74.75,SG Kawhi Leonard SF Jimmy Butler C LOCKED F LOCKED PF LOCKED UTIL Ersan Ilyasova G LOCKED PG LOCKED,,,
1000,1234944146,averagemike86,261.06,74.75,UTIL Jimmy Butler F LOCKED SF LOCKED G Joe Ingles C Myles Turner PG LOCKED SG LOCKED PF Michael Kidd-Gilchrist,,,
1103,1234602508,eljook,292.44,74.5,SG Jimmy Butler G Kemba Walker SF LOCKED C LOCKED PG LOCKED F LOCKED UTIL Jaren Jackson Jr. PF LOCKED,,,
1103,1235046995,SportingChance,291.37,74.5,C DeAndre Jordan SF Jimmy Butler G LOCKED PG Luka Doncic F LOCKED PF Jaren Jackson Jr. SG LOCKED UTIL LOCKED,,,
1103,1235513334,aclederer,258.42,74.5,SF Jimmy Butler C LOCKED SG LOCKED PG Luka Doncic PF Bobby Portis G LOCKED F Jae Crowder UTIL Damyean Dotson,,,
1106,1234792228,A-LaB-06,291.37,74.25,SF Jimmy Butler SG LOCKED G Luka Doncic C LOCKED PG LOCKED PF LOCKED F Jaren Jackson Jr. UTIL Jabari Parker,,,
1106,1234849482,rog102a,291.37,74.25,G Jimmy Butler SG LOCKED UTIL Luka Doncic C LOCKED PG LOCKED SF LOCKED F Jaren Jackson Jr. PF Jabari Parker,,,
1106,1235461147,twebb31,283.99,74.25,SF Jimmy Butler G LOCKED PG Luka Doncic C Myles Turner SG LOCKED UTIL LOCKED PF LOCKED F Jaren Jackson Jr.,,,
1106,1234860102,travisbanks15,245.51,74.25,PF LOCKED SF Jimmy Butler PG LOCKED C Serge Ibaka F LOCKED UTIL Jaren Jackson Jr. SG LOCKED G Fred VanVleet,,,
1106,1235067076,martinwithnogina,245.51,74.25,PF LOCKED SF Jimmy Butler PG LOCKED C Serge Ibaka F LOCKED UTIL Jaren Jackson Jr. SG LOCKED G Fred VanVleet,,,
1106,1235145359,twindad32,245.51,74.25,PF LOCKED SF Jimmy Butler PG LOCKED C Serge Ibaka F LOCKED UTIL Jaren Jackson Jr. SG LOCKED G Fred VanVleet,,,
1112,1235203624,ADeen,280.62,74,SF Jimmy Butler UTIL LOCKED PG Luka Doncic C Bobby Portis G LOCKED PF LOCKED SG LOCKED F Wesley Matthews,,,
