Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1092,1244059890,JHouston157,0.57,138.96,QB Andrew Luck RB James Conner RB Raheem Mostert WR Mike Evans FLEX Kenny Golladay WR Doug Baldwin WR Jermaine Kearse TE Travis Kelce DST Steelers ,,,
1093,1239290330,erocksya2,13.74,138.94,QB Aaron Rodgers FLEX James Conner RB Kareem Hunt RB Kerryon Johnson WR Brandin Cooks WR Robert Woods WR Martavis Bryant TE O.J. Howard DST Steelers ,,,
1093,1241115844,CSURAM88,13.74,138.94,QB Aaron Rodgers FLEX James Conner RB Kareem Hunt RB Kerryon Johnson WR Brandin Cooks WR Robert Woods WR Martavis Bryant TE O.J. Howard DST Steelers ,,,
1093,1241601318,pmelter,13.74,138.94,QB Aaron Rodgers RB Todd Gurley II RB Kareem Hunt FLEX Chris Carson WR Geronimo Allison WR Jordy Nelson WR David Moore TE Travis Kelce DST Steelers ,,,
1093,1238204958,Tycarlton,4.58,138.94,QB Aaron Rodgers RB Saquon Barkley RB James Conner FLEX Kareem Hunt WR Golden Tate WR Jermaine Kearse WR Martavis Bryant TE O.J. Howard DST Steelers ,,,
1093,1239695724,jaysgroi,0.57,138.94,QB Jameis Winston FLEX Joe Mixon RB Kareem Hunt RB Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Larry Fitzgerald TE Trey Burton DST Steelers ,,,
1098,1240769093,mdclock,5.15,138.86,QB Andrew Luck RB Todd Gurley II RB Marlon Mack FLEX Raheem Mostert WR Tyler Boyd WR T.Y. Hilton WR DeSean Jackson TE C.J. Uzomah DST Colts ,,,
1099,1245193119,Workaholics,9.16,138.84,QB Aaron Rodgers FLEX James Conner RB Kareem Hunt RB Phillip Lindsay WR Jarvis Landry WR Robert Woods WR Jordy Nelson TE Chris Herndon DST Steelers ,,,
1100,1244292178,FatzHomer,4.58,138.8,QB Andy Dalton RB Joe Mixon RB Phillip Lindsay WR A.J. Green FLEX Robert Woods WR Kenny Golladay WR Chester Rogers TE O.J. Howard DST Redskins ,,,
1101,1244998999,Kellybundyswag,9.73,138.74,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Kareem Hunt WR Chris Godwin WR Christian Kirk WR Jermaine Kearse TE C.J. Uzomah DST Steelers ,,,
1101,1238023839,cland3999,9.16,138.74,QB Aaron Rodgers RB Todd Gurley II RB Joe Mixon FLEX Adrian Peterson WR John Brown WR Kenny Golladay WR Martavis Bryant TE O.J. Howard DST Steelers ,,,
1103,1242650913,cptbirdo,9.73,138.64,QB Aaron Rodgers FLEX James Conner RB Kareem Hunt RB David Johnson WR Robert Woods WR Michael Crabtree WR Jermaine Kearse TE O.J. Howard DST Steelers ,,,
1104,1245222187,geiskipp,4.58,138.56,QB Andrew Luck RB Todd Gurley II RB Jalen Richard FLEX Isaiah Crowell WR Antonio Brown WR Odell Beckham Jr. WR Willie Snead IV TE C.J. Uzomah DST Steelers ,,,
1105,1237055469,jag232323,0,138.54,QB Jameis Winston RB Kareem Hunt RB Phillip Lindsay FLEX Jalen Richard WR A.J. Green WR Mike Evans WR T.Y. Hilton TE Chris Herndon DST Steelers ,,,
1105,1244542189,bradkramer_04,0,138.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Doug Baldwin WR Demaryius Thomas WR Chris Godwin TE Travis Kelce DST Steelers ,,,
1107,1236466984,aboveandbeyond,4.58,138.52,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Michael Crabtree WR Jordy Nelson TE David Njoku DST Steelers ,,,
1107,1236717524,Daut44,4.58,138.52,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Michael Crabtree WR Jordy Nelson TE David Njoku DST Steelers ,,,
1107,1240880968,MakeItRain84,4.58,138.52,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Michael Crabtree WR Jordy Nelson TE David Njoku DST Steelers ,,,
1107,1240929149,benstunner,4.58,138.52,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Michael Crabtree WR Jordy Nelson TE David Njoku DST Steelers ,,,
1107,1241401368,bwells00,4.58,138.52,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Michael Crabtree WR Jordy Nelson TE David Njoku DST Steelers ,,,
1107,1243801739,Redsfan9,4.58,138.52,QB Patrick Mahomes FLEX Todd Gurley II RB James Conner RB Kareem Hunt WR Michael Crabtree WR Jermaine Kearse WR Martavis Bryant TE C.J. Uzomah DST Steelers ,,,
1107,1244392718,irsports87,4.58,138.52,QB Patrick Mahomes FLEX James Conner RB Kareem Hunt RB Phillip Lindsay WR Robert Woods WR Michael Crabtree WR Jordy Nelson TE David Njoku DST Steelers ,,,
1114,1244542923,mattfred1982,13.74,138.5,QB Jared Goff RB James Conner RB Kareem Hunt FLEX Isaiah Crowell WR Davante Adams WR Robert Woods WR Demaryius Thomas TE C.J. Uzomah DST Steelers ,,,
1114,1242816680,alanbr,5.15,138.5,QB Andy Dalton FLEX Todd Gurley II RB Adrian Peterson RB Jalen Richard WR A.J. Green WR JuJu Smith-Schuster WR Antonio Callaway TE Ricky Seals-Jones DST Lions ,,,
1116,1242753700,Packerfan1132,9.73,138.44,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Raheem Mostert WR Davante Adams WR Tyler Boyd WR Martavis Bryant TE David Njoku DST Steelers ,,,
1116,1238889679,tarhokie3,9.16,138.44,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Emmanuel Sanders WR Anthony Miller TE David Njoku DST Steelers ,,,
1116,1240535616,Cubber21,9.16,138.44,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Emmanuel Sanders WR Anthony Miller TE David Njoku DST Steelers ,,,
1116,1244955016,MisterSkochDFS,9.16,138.44,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Emmanuel Sanders WR Anthony Miller TE David Njoku DST Steelers ,,,
1116,1238202741,browndog9,0.57,138.44,QB Jameis Winston RB James Conner FLEX Kareem Hunt RB Kerryon Johnson WR Emmanuel Sanders WR T.Y. Hilton WR Larry Fitzgerald TE David Njoku DST Steelers ,,,
1121,1238918884,dreamcatchrs,4.58,138.36,QB Andrew Luck FLEX Joe Mixon RB Kerryon Johnson RB Phillip Lindsay WR Antonio Brown WR T.Y. Hilton WR Martavis Bryant TE Jimmy Graham DST Redskins ,,,
1122,1237730098,Kcannon,13.74,138.34,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Phillip Lindsay WR Robert Woods WR Martavis Bryant WR Anthony Miller TE David Njoku DST Steelers ,,,
1122,1238220336,HoosierAlum,13.74,138.34,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Phillip Lindsay WR Robert Woods WR Martavis Bryant WR Anthony Miller TE David Njoku DST Steelers ,,,
1122,1238611515,psufans2,13.74,138.34,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Phillip Lindsay WR Robert Woods WR Martavis Bryant WR Anthony Miller TE David Njoku DST Steelers ,,,
1122,1238676821,DMightyDuck,13.74,138.34,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Phillip Lindsay WR Robert Woods WR Martavis Bryant WR Anthony Miller TE David Njoku DST Steelers ,,,
1122,1245102535,freakofnature002,13.74,138.34,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Phillip Lindsay WR Robert Woods WR Martavis Bryant WR Anthony Miller TE David Njoku DST Steelers ,,,
1122,1245112687,ChuckESleeze,13.74,138.34,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Phillip Lindsay WR Robert Woods WR Martavis Bryant WR Anthony Miller TE David Njoku DST Steelers ,,,
1122,1244532756,jjbirdy33,9.73,138.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt WR Tyler Boyd FLEX T.Y. Hilton WR Doug Baldwin WR Geronimo Allison TE Chris Herndon DST 49ers ,,,
1129,1239128105,Jeanpierre8817,9.16,138.2,QB Jared Goff RB Todd Gurley II RB James Conner FLEX Kareem Hunt WR Taylor Gabriel WR Demaryius Thomas WR Martavis Bryant TE C.J. Uzomah DST Steelers ,,,
1129,1244613923,usmcpatsfan,9.16,138.2,QB Jared Goff RB Saquon Barkley RB Phillip Lindsay WR A.J. Green WR Robert Woods FLEX Sammy Watkins WR Martavis Bryant TE David Njoku DST Steelers ,,,
1131,1243776240,skillgame,4.58,138.14,QB Jameis Winston RB Todd Gurley II RB James Conner FLEX Kareem Hunt WR Demaryius Thomas WR Michael Crabtree WR Martavis Bryant TE O.J. Howard DST Steelers ,,,
1131,1244892192,fratzner,4.58,138.14,QB Aaron Rodgers RB Kareem Hunt FLEX Kerryon Johnson RB Phillip Lindsay WR JuJu Smith-Schuster WR Tyler Boyd WR Doug Baldwin TE O.J. Howard DST Steelers ,,,
1133,1240839182,Panthers02,9.16,138.1,QB Jared Goff RB James Conner FLEX Kareem Hunt RB Kerryon Johnson WR Robert Woods WR T.Y. Hilton WR Seth Roberts TE David Njoku DST Steelers ,,,
1134,1236636454,showrunna,9.16,138.04,QB Aaron Rodgers RB James Conner RB Phillip Lindsay FLEX Isaiah Crowell WR Odell Beckham Jr. WR Robert Woods WR Golden Tate TE David Njoku DST Steelers ,,,
1134,1240147626,murdero,9.16,138.04,QB Aaron Rodgers RB James Conner RB Phillip Lindsay FLEX Isaiah Crowell WR Odell Beckham Jr. WR Robert Woods WR Golden Tate TE David Njoku DST Steelers ,,,
1134,1242142213,OaktownDailyCrusher,9.16,138.04,QB Aaron Rodgers FLEX James Conner RB Phillip Lindsay RB Isaiah Crowell WR Odell Beckham Jr. WR Robert Woods WR Golden Tate TE David Njoku DST Steelers ,,,
1134,1243053389,papagates,9.16,138.04,QB Aaron Rodgers RB James Conner FLEX Phillip Lindsay RB Isaiah Crowell WR Odell Beckham Jr. WR Robert Woods WR Golden Tate TE David Njoku DST Steelers ,,,
1134,1244345662,jesper,9.16,138.04,QB Aaron Rodgers RB James Conner RB Phillip Lindsay FLEX Isaiah Crowell WR Odell Beckham Jr. WR Robert Woods WR Golden Tate TE David Njoku DST Steelers ,,,
1139,1240575039,Deserteagle77,9.16,137.98,QB Ben Roethlisberger RB Todd Gurley II RB Marlon Mack WR JuJu Smith-Schuster WR Robert Woods WR DeSean Jackson FLEX Anthony Miller TE Vance McDonald DST Broncos ,,,
1140,1244854826,JosephMarshall28,9.73,137.94,QB Aaron Rodgers RB James Conner RB Phillip Lindsay FLEX Raheem Mostert WR Davante Adams WR Doug Baldwin WR Jermaine Kearse TE Travis Kelce DST Steelers ,,,
1140,1244664429,ericz116,9.16,137.94,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Phillip Lindsay WR T.Y. Hilton WR Chris Godwin WR Anthony Miller TE David Njoku DST Steelers ,,,
1140,1243900839,danjay72,9.16,137.94,QB Aaron Rodgers RB James Conner RB Kareem Hunt WR A.J. Green WR Taylor Gabriel FLEX Geronimo Allison WR Chris Godwin TE O.J. Howard DST Steelers ,,,
1143,1245253813,hdsnfire20,0,137.82,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX A.J. Green WR Jarvis Landry WR Chris Godwin WR Martavis Bryant TE Cameron Brate DST Steelers ,,,
1143,1244532292,deathtoKroenke,9.16,137.82,QB Russell Wilson RB Todd Gurley II RB Adrian Peterson WR Davante Adams FLEX Demaryius Thomas WR Michael Crabtree WR Martavis Bryant TE O.J. Howard DST Bears ,,,
1145,1236383804,harryhoodguyute,0,137.8,QB Andy Dalton RB Kareem Hunt RB Tarik Cohen FLEX Chris Carson WR JuJu Smith-Schuster WR Emmanuel Sanders WR T.Y. Hilton TE O.J. Howard DST Bengals ,,,
1145,1237508945,levyas,0,137.8,QB Baker Mayfield RB James Conner RB Joe Mixon FLEX Doug Martin WR Jarvis Landry WR Taylor Gabriel WR Demaryius Thomas TE Vance McDonald DST Bears ,,,
1147,1243122189,jrueb,13.74,137.74,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Kareem Hunt WR Robert Woods WR Anthony Miller WR Ryan Switzer TE C.J. Uzomah DST Steelers ,,,
1147,1243649049,TyChi,9.73,137.74,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR A.J. Green WR Robert Woods WR Martavis Bryant TE Ricky Seals-Jones DST Steelers ,,,
1147,1240311330,reshi,9.16,137.74,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Brandin Cooks WR Emmanuel Sanders WR Anthony Miller TE David Njoku DST Steelers ,,,
1147,1244933242,Meth,9.16,137.74,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Brandin Cooks WR Emmanuel Sanders WR Anthony Miller TE David Njoku DST Steelers ,,,
1147,1236677108,Paxson012,5.15,137.74,QB Jameis Winston FLEX James Conner RB Kareem Hunt RB Phillip Lindsay WR Davante Adams WR Jordy Nelson WR Christian Kirk TE David Njoku DST Steelers ,,,
1147,1243782814,Jcraig24,9.73,137.74,QB Jameis Winston FLEX Todd Gurley II RB Kareem Hunt RB Kerryon Johnson WR Robert Woods WR Larry Fitzgerald WR Anthony Miller TE David Njoku DST Steelers ,,,
1147,1242478265,wbt324,4.58,137.74,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Chris Carson WR Emmanuel Sanders WR Doug Baldwin WR Martavis Bryant TE Travis Kelce DST Browns ,,,
1154,1244730737,n553887,4.58,137.72,QB Russell Wilson FLEX James Conner RB Kareem Hunt RB Phillip Lindsay WR A.J. Green WR Doug Baldwin WR Martavis Bryant TE Jimmy Graham DST Steelers ,,,
1155,1237204963,goku696911,4.58,137.64,QB Jameis Winston RB Marlon Mack RB Phillip Lindsay FLEX Mike Evans WR JuJu Smith-Schuster WR Brandin Cooks WR Jordy Nelson TE O.J. Howard DST Jets ,,,
1155,1241236229,amcgrat3,13.74,137.64,QB Aaron Rodgers RB James Conner RB Joe Mixon FLEX Kareem Hunt WR Robert Woods WR Geronimo Allison WR Martavis Bryant TE Vance McDonald DST Steelers ,,,
1155,1242701575,douvy26,13.74,137.64,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Kerryon Johnson WR Robert Woods WR Jordy Nelson WR Anthony Miller TE C.J. Uzomah DST Chiefs ,,,
1158,1244868163,HunterHageman,14.31,137.6,QB Jared Goff RB David Johnson RB Tarik Cohen WR Robert Woods WR Tyler Boyd WR T.Y. Hilton FLEX Taylor Gabriel TE O.J. Howard DST Rams ,,,
1159,1242896885,supertroopa22,4.58,137.56,QB Andrew Luck RB Joe Mixon FLEX Kareem Hunt RB Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Jordy Nelson TE O.J. Howard DST Steelers ,,,
1160,1237592820,B.EAGLE,18.32,137.54,QB Aaron Rodgers RB James Conner RB Joe Mixon FLEX Trenton Cannon WR Davante Adams WR Robert Woods WR Martavis Bryant TE Jimmy Graham DST Steelers ,,,
1160,1242062682,yokohama,9.73,137.54,QB Aaron Rodgers RB Kareem Hunt FLEX David Johnson RB Phillip Lindsay WR A.J. Green WR Robert Woods WR Anthony Miller TE O.J. Howard DST Steelers ,,,
1160,1243150759,GaryWhale,9.73,137.54,QB Aaron Rodgers RB Kareem Hunt FLEX David Johnson RB Phillip Lindsay WR A.J. Green WR Robert Woods WR Anthony Miller TE O.J. Howard DST Steelers ,,,
1160,1245034278,Tino87,4.58,137.54,QB Jameis Winston RB James Conner FLEX Joe Mixon RB Kareem Hunt WR T.Y. Hilton WR Chris Godwin WR Willie Snead IV TE Jimmy Graham DST Steelers ,,,
1160,1241826666,djanders81,0,137.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR T.Y. Hilton WR Golden Tate WR Taylor Gabriel TE O.J. Howard DST Colts ,,,
1165,1241246058,keskt,9.16,137.5,QB Jared Goff RB Todd Gurley II RB James Conner FLEX Kareem Hunt WR Michael Crabtree WR Jordy Nelson WR Jermaine Kearse TE C.J. Uzomah DST Steelers ,,,
1166,1244955180,MNALE276,9.16,137.46,QB Andrew Luck RB Todd Gurley II RB Phillip Lindsay WR Tyler Boyd WR T.Y. Hilton WR Jordy Nelson FLEX Jimmy Graham TE O.J. Howard DST Steelers ,,,
1167,1243268194,britoss,9.16,137.44,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Jalen Richard WR Robert Woods WR T.Y. Hilton WR Michael Crabtree TE O.J. Howard DST Steelers ,,,
1167,1244629575,Shaybee,5.15,137.44,QB Aaron Rodgers RB Saquon Barkley RB James Conner FLEX Isaiah Crowell WR Tyler Boyd WR T.Y. Hilton WR Taylor Gabriel TE Ricky Seals-Jones DST Steelers ,,,
1169,1243329969,Superjack29,4.58,137.4,QB Andy Dalton RB Kareem Hunt RB Kerryon Johnson FLEX Phillip Lindsay WR Davante Adams WR Tyler Boyd WR Jordy Nelson TE David Njoku DST Steelers ,,,
1170,1243312962,ttexpress,9.73,137.34,QB Aaron Rodgers FLEX Todd Gurley II RB Kerryon Johnson RB Phillip Lindsay WR T.Y. Hilton WR Larry Fitzgerald WR Martavis Bryant TE Travis Kelce DST Browns ,,,
1170,1244080257,scottgeres,9.73,137.34,QB Aaron Rodgers RB Kareem Hunt RB Phillip Lindsay FLEX Raheem Mostert WR Davante Adams WR Tyler Boyd WR Martavis Bryant TE Travis Kelce DST Steelers ,,,
1170,1239601224,jwslatten,0,137.34,QB Jameis Winston RB James Conner RB Tarik Cohen WR Antonio Brown WR Odell Beckham Jr. WR Doug Baldwin FLEX Vance McDonald TE C.J. Uzomah DST Broncos ,,,
1173,1244531168,joeran12,4.58,137.26,QB Andrew Luck RB James Conner FLEX Kareem Hunt RB Jalen Richard WR Davante Adams WR T.Y. Hilton WR Demaryius Thomas TE C.J. Uzomah DST Steelers ,,,
1173,1237792448,dtaylor55,9.16,137.26,QB Derek Carr RB James Conner RB Kareem Hunt WR Davante Adams WR Robert Woods WR Demaryius Thomas FLEX Jordy Nelson TE C.J. Uzomah DST Steelers ,,,
1175,1244607508,dmac37,0.57,137.24,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX David Johnson WR A.J. Green WR T.Y. Hilton WR Seth Roberts TE Jeff Heuerman DST Steelers ,,,
1176,1236465536,yellobeaver,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1237783405,BBGChris,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1238800496,anhanymous,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1241313763,andriux91,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1241587231,timjeu,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1242885726,rrryannoel,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1244046499,Joethewolf,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1244054645,cookiedinosaur,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1244281439,ssimplified,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1244296570,sahatm18,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1244605051,louty,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1244816542,LbzFredo,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1176,1244943870,GWezzy11,4.58,137.22,QB Patrick Mahomes RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Taylor Gabriel WR Martavis Bryant TE C.J. Uzomah DST Bears ,,,
1189,1240757233,twweeden,9.73,137.2,QB Jared Goff RB Todd Gurley II FLEX Kareem Hunt RB Raheem Mostert WR A.J. Green WR Sterling Shepard WR Courtland Sutton TE O.J. Howard DST Steelers ,,,
1190,1244139164,hoagies69,9.16,137.18,QB Ben Roethlisberger RB Todd Gurley II FLEX James Conner RB Jalen Richard WR Robert Woods WR Demaryius Thomas WR Jordy Nelson TE Vance McDonald DST Steelers ,,,
1191,1242310147,cgramp,18.32,137.14,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Isaiah Crowell WR Davante Adams WR Robert Woods WR Seth Roberts TE Jimmy Graham DST Steelers ,,,
1191,1244148527,austinturner773,14.31,137.14,QB Aaron Rodgers RB James Conner FLEX Kareem Hunt RB Kerryon Johnson WR Robert Woods WR Geronimo Allison WR Michael Crabtree TE O.J. Howard DST Cardinals ,,,
1191,1244571517,JDH2180,9.16,137.14,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Tarik Cohen WR T.Y. Hilton WR Sterling Shepard WR Randall Cobb TE Greg Olsen DST Steelers ,,,
1191,1243931925,Benay,4.58,137.14,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR JuJu Smith-Schuster WR Emmanuel Sanders WR Martavis Bryant TE O.J. Howard DST Steelers ,,,
1195,1242603713,MRosh,9.73,137.12,QB Patrick Mahomes RB Todd Gurley II RB Kerryon Johnson FLEX Raheem Mostert WR Davante Adams WR Martavis Bryant WR Anthony Miller TE Travis Kelce DST Steelers ,,,
1196,1244018002,mdizzle01,9.16,137.1,QB Jared Goff RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Michael Crabtree TE C.J. Uzomah DST Steelers ,,,
1197,1236361089,neileichhorn,0,137.06,QB Andrew Luck FLEX James Conner RB Kerryon Johnson RB Phillip Lindsay WR A.J. Green WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1197,1244338152,Smbrash77,0,137.06,QB Andrew Luck RB Saquon Barkley RB Kerryon Johnson WR Tyler Boyd WR Taylor Gabriel WR Jermaine Kearse FLEX Courtland Sutton TE Travis Kelce DST Colts ,,,
1199,1236390829,coneydawg,13.74,137.04,QB Aaron Rodgers RB Todd Gurley II RB Kareem Hunt FLEX Phillip Lindsay WR Tyler Boyd WR Geronimo Allison WR Michael Crabtree TE Chris Herndon DST Browns ,,,
1199,1242490811,smoradi59,4.58,137.04,QB Jameis Winston RB Todd Gurley II RB Saquon Barkley FLEX Odell Beckham Jr. WR Sammy Watkins WR Chester Rogers WR Seth Roberts TE C.J. Uzomah DST Broncos ,,,
1201,1236564600,cw333,9.16,137,QB Matthew Stafford RB Todd Gurley II RB James Conner FLEX Phillip Lindsay WR Robert Woods WR Jermaine Kearse WR Martavis Bryant TE David Njoku DST Steelers ,,,
1201,1244910753,jfish1334,9.16,137,QB Matthew Stafford RB Todd Gurley II RB James Conner FLEX Phillip Lindsay WR Robert Woods WR Jermaine Kearse WR Martavis Bryant TE David Njoku DST Steelers ,,,
1203,1244311781,yamamoto42,4.58,136.94,QB Jameis Winston RB James Conner RB Kareem Hunt WR Robert Woods FLEX Emmanuel Sanders WR Taylor Gabriel WR Chris Godwin TE O.J. Howard DST Chiefs ,,,
1204,1237626112,tjl5124,9.16,136.92,QB Patrick Mahomes FLEX Todd Gurley II RB Kareem Hunt RB Phillip Lindsay WR Robert Woods WR Michael Crabtree WR Anthony Miller TE C.J. Uzomah DST Steelers ,,,
1205,1236697190,pistolpete1124,13.74,136.84,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Anthony Miller TE Jimmy Graham DST Steelers ,,,
1205,1244625414,apowell22,13.74,136.84,QB Aaron Rodgers RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Davante Adams WR Taylor Gabriel WR Geronimo Allison TE C.J. Uzomah DST Steelers ,,,
1207,1243769301,fatbottomgirls,0.57,136.82,QB Russell Wilson RB Kareem Hunt FLEX David Johnson RB Adrian Peterson WR A.J. Green WR Kenny Golladay WR Doug Baldwin TE O.J. Howard DST Steelers ,,,
1208,1244184372,tcmcgeeiii,9.73,136.74,QB Aaron Rodgers RB Todd Gurley II RB James Conner FLEX Raheem Mostert WR Tyler Boyd WR Doug Baldwin WR Jermaine Kearse TE C.J. Uzomah DST Steelers ,,,
1208,1243709938,art_vandalay2,9.16,136.74,QB Aaron Rodgers RB James Conner RB Kareem Hunt WR Tyler Boyd WR Emmanuel Sanders FLEX Taylor Gabriel WR Martavis Bryant TE Jimmy Graham DST Steelers ,,,
1210,1245196861,ganglea,4.58,136.7,QB Andy Dalton RB Kareem Hunt RB Kerryon Johnson WR Robert Woods WR Tyler Boyd WR John Brown FLEX Jermaine Kearse TE Jared Cook DST Chiefs ,,,
1210,1244099959,msharp,0.57,136.7,QB Mitchell Trubisky RB Adrian Peterson RB Isaiah Crowell WR Tyreek Hill WR Odell Beckham Jr. WR JuJu Smith-Schuster TE George Kittle FLEX O.J. Howard DST Seahawks ,,,
1210,1236883027,jwaldo77,0,136.7,QB Andy Dalton RB James Conner RB Kareem Hunt FLEX Isaiah Crowell WR A.J. Green WR Golden Tate WR Chris Godwin TE O.J. Howard DST Ravens ,,,
1213,1236995627,supanice,9.16,136.64,QB Aaron Rodgers FLEX James Conner RB Kareem Hunt RB Phillip Lindsay WR JuJu Smith-Schuster WR Robert Woods WR Anthony Miller TE C.J. Uzomah DST Steelers ,,,
1213,1245105162,RU1034,5.15,136.64,QB Aaron Rodgers RB Joe Mixon RB Kareem Hunt WR Jarvis Landry WR Tyler Lockett WR Dante Pettis FLEX Travis Kelce TE O.J. Howard DST Panthers ,,,
1213,1244033102,plots05,4.58,136.64,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Jordy Nelson TE O.J. Howard DST Steelers ,,,
1213,1236223665,robpierce555,0,136.64,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Antonio Brown WR Taylor Gabriel WR Chris Godwin TE C.J. Uzomah DST Lions ,,,
