Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1063,1224512848,iBraden,0,131.6,QB C.J. Beathard FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Bills ,,,
1063,1224725827,DKeL,0,131.6,QB C.J. Beathard FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Bills ,,,
1063,1224845389,rmack27,0,131.6,QB C.J. Beathard FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Bills ,,,
1063,1229800963,jrmich44,0,131.6,QB C.J. Beathard RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Bills ,,,
1063,1230931436,JNForsyth34,0,131.6,QB C.J. Beathard FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Bills ,,,
1063,1231387545,cyyp,0,131.6,QB Jameis Winston RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE O.J. Howard DST Rams ,,,
1071,1228119254,McJones,0,131.5,QB Baker Mayfield FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Michael Thomas WR Stefon Diggs WR Jermaine Kearse TE David Njoku DST Bills ,,,
1072,1232026568,2ham,0,131.48,QB Matthew Stafford FLEX Ezekiel Elliott RB Sony Michel RB Latavius Murray WR Michael Thomas WR T.Y. Hilton WR Will Fuller V TE O.J. Howard DST Patriots ,,,
1073,1228341247,redrichters,0,131.44,QB Kirk Cousins RB Ezekiel Elliott FLEX Matt Breida RB Nick Chubb WR Adam Thielen WR John Brown WR Taylor Gabriel TE David Njoku DST Texans ,,,
1074,1231456639,cdskala,0,131.42,QB Mitchell Trubisky FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Michael Crabtree WR Jermaine Kearse TE David Njoku DST Lions ,,,
1075,1228016743,haveago97,0,131.3,QB C.J. Beathard RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Brandin Cooks WR Robert Woods WR Taylor Gabriel TE David Njoku DST Lions ,,,
1076,1231564531,mdtwnplya,0,131.28,QB Jared Goff FLEX Todd Gurley II RB Peyton Barber RB Nick Chubb WR Adam Thielen WR Robert Woods WR Willie Snead IV TE David Njoku DST Ravens ,,,
1077,1223533427,jbostic,0,131.26,QB Cam Newton RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Robert Woods WR Taylor Gabriel WR Willie Snead IV TE David Njoku DST Browns ,,,
1078,1229471318,Lopez023,0,131.18,QB Jared Goff RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE Zach Ertz DST Cowboys ,,,
1079,1229557239,ZEDS,0,131.08,QB Tom Brady FLEX Todd Gurley II RB James White RB Duke Johnson Jr. WR Josh Gordon WR Antonio Callaway WR Jermaine Kearse TE Zach Ertz DST Jets ,,,
1080,1230134491,TheWaterboy77,0,131.04,QB Kirk Cousins FLEX Ezekiel Elliott RB Sony Michel RB Nick Chubb WR Adam Thielen WR Alshon Jeffery WR Marquise Goodwin TE Trey Burton DST Lions ,,,
1081,1224879255,JimmyFo,0,130.98,QB Drew Brees RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Maurice Harris TE David Njoku DST Texans ,,,
1081,1228220700,osharraino22,0,130.98,QB Jared Goff RB Ezekiel Elliott RB Kerryon Johnson WR Jarvis Landry WR Brandin Cooks FLEX John Brown WR Willie Snead IV TE Kyle Rudolph DST Lions ,,,
1083,1226376692,jpepes29,0,130.94,QB Kirk Cousins RB Todd Gurley II RB Tarik Cohen WR Stefon Diggs WR Alshon Jeffery WR Taylor Gabriel FLEX Damion Ratley TE David Njoku DST Eagles ,,,
1084,1228228805,sjh1418,0,130.88,QB Jared Goff RB Todd Gurley II FLEX James White RB Kerryon Johnson WR Robert Woods WR Taylor Gabriel WR Jermaine Kearse TE David Njoku DST Jets ,,,
1085,1231315334,dubbleoh79,0,130.86,QB Cam Newton RB Ezekiel Elliott FLEX Matt Breida RB Nick Chubb WR Adam Thielen WR Josh Gordon WR Devin Funchess TE Jordan Reed DST Texans ,,,
1085,1225406958,22Waldo,0,130.86,QB Cam Newton RB Todd Gurley II RB LeSean McCoy FLEX Kerryon Johnson WR Alshon Jeffery WR Kenny Golladay WR Michael Crabtree TE Greg Olsen DST Lions ,,,
1087,1229396553,ShoeEnglandPatriots,0,130.8,QB Baker Mayfield RB Todd Gurley II RB Ezekiel Elliott FLEX Latavius Murray WR DeSean Jackson WR Jermaine Kearse WR Damion Ratley TE David Njoku DST Colts ,,,
1087,1231496360,FbalMike77,0,130.8,QB Jameis Winston RB Todd Gurley II RB Nick Chubb WR Adam Thielen FLEX Kenny Golladay WR Taylor Gabriel WR Willie Snead IV TE David Njoku DST Bills ,,,
1089,1231673478,dustylew,0,130.7,QB Baker Mayfield RB Todd Gurley II FLEX Ezekiel Elliott RB Peyton Barber WR Alshon Jeffery WR John Brown WR Willie Snead IV TE David Njoku DST Jets ,,,
1090,1223106989,jerstein,0,130.66,QB Cam Newton FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1223634271,brownbear267,0,130.66,QB Cam Newton RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1225253189,garcia62003,0,130.66,QB Cam Newton FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1229289401,mrnastytime91,0,130.66,QB Cam Newton RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1229328940,Cmefly80,0,130.66,QB Cam Newton RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1229828124,LatticeProject,0,130.66,QB Cam Newton FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1230321041,cabourne,0,130.66,QB Cam Newton RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1230386775,sgaffney30,0,130.66,QB Cam Newton RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1231224163,evanpro13,0,130.66,QB Cam Newton FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1231334126,JacksonFillmore,0,130.66,QB Cam Newton RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1231352359,sportsfan1986,0,130.66,QB Cam Newton RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1090,1231367193,rubadellin,0,130.66,QB Cam Newton FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1102,1229378053,cgramp,0,130.6,QB C.J. Beathard FLEX Todd Gurley II RB Tarik Cohen RB Duke Johnson Jr. WR Adam Thielen WR Robert Woods WR Taylor Gabriel TE O.J. Howard DST Ravens ,,,
1103,1229112374,lmacs_sports,0,130.56,QB Cam Newton FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Josh Reynolds TE David Njoku DST Panthers ,,,
1103,1231790109,goodtricks,0,130.56,QB Cam Newton RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Josh Reynolds TE David Njoku DST Panthers ,,,
1105,1228550815,buckcamino1979,0,130.46,QB Joe Flacco RB Todd Gurley II FLEX Ezekiel Elliott RB Tarik Cohen WR Josh Gordon WR Taylor Gabriel WR Jermaine Kearse TE David Njoku DST Texans ,,,
1106,1231665678,genius2982,0,130.38,QB Jared Goff RB Todd Gurley II FLEX Sony Michel RB Nick Chubb WR Robert Woods WR Golden Tate WR Cole Beasley TE David Njoku DST Texans ,,,
1107,1226017891,astana77,0,130.36,QB Cam Newton RB Todd Gurley II RB Duke Johnson Jr. WR Adam Thielen FLEX Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Lions ,,,
1108,1225142528,drtoboggan,0,130.28,QB Tom Brady RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Julian Edelman WR Josh Gordon FLEX Marquise Goodwin TE Dwayne Allen DST Bills ,,,
1109,1229577124,bigbfarro,0,130.2,QB Jameis Winston RB Todd Gurley II RB Nick Chubb WR Robert Woods WR Julian Edelman FLEX Kenny Golladay WR Willie Snead IV TE David Njoku DST Lions ,,,
1110,1230066349,JCALDIT,0,130.18,QB Jared Goff RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Robert Woods WR Marquise Goodwin FLEX Cole Beasley TE O.J. Howard DST Bills ,,,
1110,1232101554,jloos8,0,130.18,QB Jared Goff RB Ezekiel Elliott RB James White WR Brandin Cooks WR Michael Crabtree WR Chris Godwin FLEX Cameron Meredith TE David Njoku DST Rams ,,,
1112,1225053059,dsparks0014,0,130.1,QB C.J. Beathard RB Todd Gurley II FLEX Tarik Cohen RB Duke Johnson Jr. WR Adam Thielen WR Robert Woods WR Willie Snead IV TE David Njoku DST Bills ,,,
1113,1231230269,hyperjakeel,0,129.9,QB Baker Mayfield RB Todd Gurley II RB Kenyan Drake WR Jarvis Landry FLEX Julian Edelman WR DeSean Jackson WR Antonio Callaway TE David Grinnage DST Cowboys ,,,
1114,1223717660,db4j,0,129.82,QB Mitchell Trubisky FLEX Todd Gurley II RB Ezekiel Elliott RB Duke Johnson Jr. WR Adam Thielen WR Willie Snead IV WR Josh Reynolds TE David Njoku DST Jets ,,,
1115,1231350373,starfishj,0,129.78,QB Jared Goff RB Todd Gurley II RB Duke Johnson Jr. FLEX Nick Chubb WR Robert Woods WR T.Y. Hilton WR Taylor Gabriel TE Jordan Reed DST Colts ,,,
1116,1231756013,agjohnso123,0,129.76,QB Brock Osweiler RB Todd Gurley II RB Christian McCaffrey FLEX Tarik Cohen WR Adam Thielen WR Jermaine Kearse WR Josh Reynolds TE David Njoku DST Bills ,,,
1117,1230992088,ShakenNotStirred,0,129.7,QB Carson Wentz RB Todd Gurley II RB Nick Chubb WR Robert Woods WR Golden Tate WR Alshon Jeffery FLEX Marquise Goodwin TE David Njoku DST Jets ,,,
1117,1223633386,Ando37,0,129.7,QB Baker Mayfield FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Robert Woods WR Kenny Golladay WR Taylor Gabriel TE David Njoku DST Jaguars ,,,
1117,1225877468,Aglethebagel,0,129.7,QB Baker Mayfield RB Ezekiel Elliott RB LeSean McCoy WR Jarvis Landry WR John Brown WR Josh Gordon FLEX Devin Funchess TE David Njoku DST Jets ,,,
1117,1231613848,JMToWin,0,129.7,QB Baker Mayfield RB Todd Gurley II RB Tarik Cohen WR Brandin Cooks FLEX Robert Woods WR Taylor Gabriel WR Willie Snead IV TE David Njoku DST Bills ,,,
1121,1226696454,bamablonde,0,129.6,QB Baker Mayfield RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Brandin Cooks WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1121,1230680270,stabber73,0,129.6,QB Derek Anderson RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Josh Gordon FLEX Taylor Gabriel WR Willie Snead IV TE Zach Ertz DST Bills ,,,
1121,1231059689,MintNikes,0,129.6,QB Baker Mayfield RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Brandin Cooks WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1124,1223389306,dsalinas5001,0,129.58,QB Matthew Stafford RB Ezekiel Elliott RB Nick Chubb WR Adam Thielen WR Golden Tate FLEX John Brown WR Taylor Gabriel TE David Njoku DST Cowboys ,,,
1125,1231882924,ganglea,0,129.56,QB Joe Flacco RB Todd Gurley II RB Nick Chubb FLEX Stefon Diggs WR Taylor Gabriel WR Marquise Goodwin WR Jermaine Kearse TE Zach Ertz DST Colts ,,,
1126,1226732163,epley009,0,129.5,QB Carson Wentz RB Todd Gurley II RB Nick Chubb WR Adam Thielen FLEX Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Bills ,,,
1126,1228891618,JIMMY63,0,129.5,QB Carson Wentz RB Todd Gurley II RB Nick Chubb FLEX Adam Thielen WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Bills ,,,
1126,1232057236,mpetersk,0,129.5,QB C.J. Beathard FLEX Todd Gurley II RB Latavius Murray RB Duke Johnson Jr. WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
1129,1231639549,flipp39,0,129.48,QB Jared Goff RB Tarik Cohen RB Duke Johnson Jr. WR Adam Thielen WR Brandin Cooks WR Robert Woods FLEX Michael Crabtree TE O.J. Howard DST Eagles ,,,
1129,1232010220,gomann199,0,129.48,QB Tom Brady RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Robert Woods FLEX Jermaine Kearse WR Willie Snead IV TE David Njoku DST Bills ,,,
1131,1231125216,BeavisNE,0,129.46,QB Joe Flacco RB Ezekiel Elliott FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR DeAndre Hopkins WR Golden Tate TE David Njoku DST Bills ,,,
1132,1227857342,lgdaddy,0,129.4,QB C.J. Beathard FLEX Todd Gurley II RB Tarik Cohen RB Peyton Barber WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE Zach Ertz DST Ravens ,,,
1133,1227860833,ctk1227,0,129.36,QB Joe Flacco RB Todd Gurley II RB Nick Chubb WR Adam Thielen FLEX Robert Woods WR Taylor Gabriel WR Jermaine Kearse TE David Njoku DST Eagles ,,,
1133,1228713331,BigRedBear2015,0,129.36,QB Cam Newton RB Todd Gurley II RB Duke Johnson Jr. WR Adam Thielen WR Robert Woods WR Jermaine Kearse FLEX Willie Snead IV TE David Njoku DST Ravens ,,,
1133,1231425162,Thekris,0,129.36,QB Joe Flacco RB Todd Gurley II RB Nick Chubb WR Adam Thielen FLEX Robert Woods WR Taylor Gabriel WR Jermaine Kearse TE David Njoku DST Eagles ,,,
1133,1232087085,picowedge,0,129.36,QB Cam Newton RB Todd Gurley II RB Duke Johnson Jr. FLEX Adam Thielen WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Ravens ,,,
1133,1229323541,rickyusf54,0,129.36,QB Cam Newton RB Ezekiel Elliott FLEX Tarik Cohen RB Nick Chubb WR Jarvis Landry WR Stefon Diggs WR Kenny Golladay TE David Njoku DST Lions ,,,
1138,1229939508,mikemiz23,0,129.3,QB Jameis Winston FLEX Todd Gurley II RB Peyton Barber RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Bills ,,,
1138,1230579567,corm8660,0,129.3,QB Carson Wentz RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Alshon Jeffery FLEX Jermaine Kearse WR Willie Snead IV TE Kyle Rudolph DST Jaguars ,,,
1140,1231374816,mtsolbach,0,129.28,QB Tom Brady FLEX Todd Gurley II RB Alvin Kamara RB Nick Chubb WR Julian Edelman WR Will Fuller V WR Tre'Quan Smith TE O.J. Howard DST Dolphins ,,,
1141,1228985666,TheSchwab8,0,129.2,QB Jameis Winston FLEX Todd Gurley II RB Alvin Kamara RB Nick Chubb WR Mike Evans WR Jermaine Kearse WR Willie Snead IV TE O.J. Howard DST Lions ,,,
1142,1230098180,zdiddynyc,0,129.1,QB Baker Mayfield RB Todd Gurley II RB Nick Chubb WR Jarvis Landry WR Robert Woods FLEX DeSean Jackson WR Jermaine Kearse TE David Njoku DST Bills ,,,
1143,1232019556,Stabilo_Boss,0,129.08,QB Jared Goff FLEX Todd Gurley II RB Tarik Cohen RB Peyton Barber WR Robert Woods WR T.Y. Hilton WR Taylor Gabriel TE David Njoku DST Lions ,,,
1144,1224667045,Fat_Monkeys,0,129.06,QB Cam Newton RB Todd Gurley II RB LeSean McCoy FLEX Lamar Miller WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Jaguars ,,,
1144,1229572406,doc_dee1,0,129.06,QB Joe Flacco RB Todd Gurley II RB Nick Chubb FLEX Adam Thielen WR Robert Woods WR Jermaine Kearse WR Damion Ratley TE David Njoku DST Jaguars ,,,
1146,1227276745,jonnysunquest,0,129,QB Baker Mayfield RB Todd Gurley II RB Christian McCaffrey FLEX Peyton Barber WR Jarvis Landry WR Taylor Gabriel WR Cole Beasley TE Kyle Rudolph DST Texans ,,,
1146,1227798159,judd2278,0,129,QB Baker Mayfield RB Ezekiel Elliott FLEX Tarik Cohen RB Peyton Barber WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
1146,1227919093,arthurshue13,0,129,QB Baker Mayfield RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Stefon Diggs WR Robert Woods WR Jermaine Kearse TE David Njoku DST Eagles ,,,
1149,1229400401,CHI2BKNY,0,128.88,QB Drew Brees RB Todd Gurley II RB T.J. Yeldon FLEX Nick Chubb WR Julian Edelman WR DeSean Jackson WR Willie Snead IV TE David Njoku DST Jaguars ,,,
1149,1226295316,pnick12,0,128.88,QB Tom Brady RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Julian Edelman WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1149,1231451119,RobbyD192,0,128.88,QB Tom Brady RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Julian Edelman WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1152,1231274143,KaiserSose199,0,128.82,QB Mitchell Trubisky FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Taylor Gabriel WR Marquise Goodwin TE David Njoku DST Ravens ,,,
1153,1229802093,beg42,0,128.7,QB C.J. Beathard RB Todd Gurley II RB Nick Chubb FLEX Jarvis Landry WR Brandin Cooks WR Robert Woods WR Willie Snead IV TE David Njoku DST Jets ,,,
1154,1223707185,signalfm,0,128.6,QB Carson Wentz RB Todd Gurley II RB Latavius Murray FLEX Peyton Barber WR Adam Thielen WR Kenny Golladay WR Taylor Gabriel TE O.J. Howard DST Bills ,,,
1154,1231766759,Gettinguap4,0,128.6,QB Baker Mayfield RB Ezekiel Elliott RB Tarik Cohen FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Taylor Gabriel TE David Njoku DST Eagles ,,,
1156,1230227917,2_Scoops,0,128.5,QB C.J. Beathard FLEX Todd Gurley II RB Tarik Cohen RB Duke Johnson Jr. WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Ravens ,,,
1157,1230756911,gorevol,0,128.4,QB Baker Mayfield RB Todd Gurley II RB Ezekiel Elliott FLEX Kerryon Johnson WR Jarvis Landry WR Marquise Goodwin WR Anthony Miller TE David Njoku DST Jets ,,,
1158,1229185060,tbombs07,0,128.2,QB Jameis Winston RB Todd Gurley II FLEX Sony Michel RB Nick Chubb WR Robert Woods WR Alshon Jeffery WR Taylor Gabriel TE David Njoku DST Bills ,,,
1158,1229312083,p1boggan,0,128.2,QB Baker Mayfield RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Damion Ratley TE David Njoku DST Panthers ,,,
1160,1223665274,JoshG603,0,128.16,QB Joe Flacco RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Panthers ,,,
1160,1224865131,Panther_Pride88,0,128.16,QB Joe Flacco RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Panthers ,,,
1160,1227865554,Ryyguy,0,128.16,QB Joe Flacco FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Panthers ,,,
1160,1227997952,22Mossski30,0,128.16,QB Joe Flacco RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Panthers ,,,
1160,1229332743,Sunsteel25,0,128.16,QB Joe Flacco RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Panthers ,,,
1160,1230993232,gibbs_gavin,0,128.16,QB Joe Flacco RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Panthers ,,,
1160,1231191298,Bkeeling1,0,128.16,QB Joe Flacco RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Panthers ,,,
1160,1231533188,hlgartland,0,128.16,QB Joe Flacco RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Panthers ,,,
1160,1232123302,osuman1569,0,128.16,QB Joe Flacco RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Panthers ,,,
1169,1232078800,burnhart,0,128.08,QB Jared Goff RB Todd Gurley II RB Tarik Cohen FLEX Duke Johnson Jr. WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Jaguars ,,,
1170,1231243088,BZIRK12,0,128,QB Baker Mayfield FLEX Todd Gurley II RB LeSean McCoy RB Duke Johnson Jr. WR Stefon Diggs WR Golden Tate WR Kelvin Benjamin TE David Njoku DST Rams ,,,
1171,1230100397,MurdogNYC,0,127.88,QB Drew Brees RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Robert Woods WR Alshon Jeffery FLEX Jermaine Kearse TE Nick O'Leary DST Bills ,,,
1172,1226217836,rehehealy,0,127.78,QB Jared Goff RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Brandin Cooks WR Antonio Callaway FLEX Jordan Matthews TE David Njoku DST Bears ,,,
1173,1225402841,nymetsfan1545,0,127.72,QB Mitchell Trubisky RB Todd Gurley II RB Ezekiel Elliott FLEX Tarik Cohen WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Jets ,,,
1173,1226854496,DaddyV4lue,0,127.72,QB Mitchell Trubisky RB Todd Gurley II RB Ezekiel Elliott FLEX Tarik Cohen WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Jets ,,,
1173,1227147267,porter77s,0,127.72,QB Mitchell Trubisky FLEX Todd Gurley II RB Ezekiel Elliott RB Tarik Cohen WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Jets ,,,
1173,1228488367,Jstass88,0,127.72,QB Mitchell Trubisky RB Todd Gurley II RB Ezekiel Elliott FLEX Tarik Cohen WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Jets ,,,
1173,1229521266,gdorvs,0,127.72,QB Mitchell Trubisky RB Todd Gurley II FLEX Ezekiel Elliott RB Tarik Cohen WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Jets ,,,
1178,1231894066,jmmeyers,0,127.7,QB Jameis Winston RB Todd Gurley II FLEX Matt Breida RB Nick Chubb WR Brandin Cooks WR Robert Woods WR Marquise Goodwin TE Kyle Rudolph DST Patriots ,,,
1179,1226213956,pedroponics,0,127.66,QB Joe Flacco RB Todd Gurley II FLEX Ezekiel Elliott RB Kerryon Johnson WR DeAndre Hopkins WR Taylor Gabriel WR Willie Snead IV TE David Njoku DST Buccaneers ,,,
1180,1228150831,MrMactober,0,127.6,QB C.J. Beathard FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Josh Gordon WR Willie Snead IV TE O.J. Howard DST Colts ,,,
1180,1231394324,Fantadam,0,127.6,QB Jameis Winston FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE O.J. Howard DST Colts ,,,
1182,1223492627,marcf,0,127.46,QB Cam Newton FLEX Todd Gurley II RB Christian McCaffrey RB Peyton Barber WR Robert Woods WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1183,1230760157,denverqb07,0,127.44,QB Kirk Cousins RB Alvin Kamara RB Nick Chubb FLEX Adam Thielen WR Stefon Diggs WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Colts ,,,
1184,1231737408,Dawkins26,0,127.34,QB Kirk Cousins RB Todd Gurley II RB Nick Chubb WR Stefon Diggs WR Robert Woods FLEX Marquise Goodwin WR Willie Snead IV TE David Njoku DST Redskins ,,,
1185,1227823174,pretige112,0,127.3,QB C.J. Beathard RB Todd Gurley II RB Kerryon Johnson FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE Jordan Reed DST Cowboys ,,,
1185,1227793730,Scott2381,0,127.3,QB C.J. Beathard FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Robert Woods WR Devin Funchess WR Willie Snead IV TE David Njoku DST Texans ,,,
1185,1229308390,mjh34,0,127.3,QB Carson Wentz RB Christian McCaffrey RB Latavius Murray WR Michael Thomas FLEX Golden Tate WR Michael Crabtree WR Nelson Agholor TE David Njoku DST Bears ,,,
1188,1231823627,jcbaseball2152,0,127.28,QB Tom Brady RB Sony Michel RB Nick Chubb WR Adam Thielen WR Robert Woods WR DeAndre Hopkins FLEX Josh Gordon TE O.J. Howard DST Cowboys ,,,
1189,1223357746,thood33,0,127.26,QB Cam Newton FLEX Todd Gurley II RB Ezekiel Elliott RB Nick Chubb WR Marquise Goodwin WR Jermaine Kearse WR Willie Snead IV TE Zach Ertz DST Texans ,,,
1190,1231878510,foggdiesel,0,127.24,QB Kirk Cousins RB Ezekiel Elliott RB James White FLEX Nick Chubb WR Adam Thielen WR Kenny Golladay WR Taylor Gabriel TE Geoff Swaim DST Texans ,,,
1191,1231257621,theswagdaddy11,0,127.2,QB C.J. Beathard RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Robert Woods WR Josh Gordon FLEX Marquise Goodwin TE O.J. Howard DST Bills ,,,
1192,1223647161,maloneb713,0,127.18,QB Jared Goff RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE Charles Clay DST Bills ,,,
