Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
884,1247531328,ChristianofTrtuh,155.85,195.5,PG Kyle Lowry SF Nikola Mirotic F Khris Middleton SG Jrue Holiday UTIL Julius Randle G Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam,,,
884,1247588122,dkinder86,155.85,195.5,PG Kyle Lowry F Nikola Mirotic SF Khris Middleton G Jrue Holiday C Julius Randle SG Eric Bledsoe UTIL Ersan Ilyasova PF Pascal Siakam,,,
884,1247629559,Molars,155.85,195.5,PG Kyle Lowry F Nikola Mirotic SF Khris Middleton G Jrue Holiday UTIL Julius Randle SG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam,,,
884,1247860886,jasonkim812,155.85,195.5,PG Kyle Lowry PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday UTIL Julius Randle G Eric Bledsoe C Ersan Ilyasova F Pascal Siakam,,,
884,1247901911,scottielong,155.85,195.5,PG Kyle Lowry UTIL Nikola Mirotic SF Khris Middleton G Jrue Holiday F Julius Randle SG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam,,,
884,1247916887,bcally12,155.85,195.5,UTIL Kyle Lowry SF Nikola Mirotic G Khris Middleton PG Jrue Holiday C Julius Randle SG Eric Bledsoe PF Ersan Ilyasova F Pascal Siakam,,,
884,1247967788,JakeRustys9,155.85,195.5,PG Kyle Lowry PF Nikola Mirotic SF Khris Middleton G Jrue Holiday C Julius Randle SG Eric Bledsoe UTIL Ersan Ilyasova F Pascal Siakam,,,
884,1248077320,doug77,155.85,195.5,G Kyle Lowry PF Nikola Mirotic SF Khris Middleton PG Jrue Holiday UTIL Julius Randle SG Eric Bledsoe C Ersan Ilyasova F Pascal Siakam,,,
884,1248109837,Aaron1305,155.85,195.5,UTIL Kyle Lowry SF Nikola Mirotic G Khris Middleton PG Jrue Holiday PF Julius Randle SG Eric Bledsoe C Ersan Ilyasova F Pascal Siakam,,,
884,1248206659,Double-Js,155.85,195.5,PG Kyle Lowry F Nikola Mirotic SF Khris Middleton G Jrue Holiday UTIL Julius Randle SG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam,,,
884,1247321260,HeHaithMe,128.54,195.5,F Jimmy Butler PG Kyle Lowry SF Nikola Mirotic SG Khris Middleton UTIL JaVale McGee G Jeff Teague C Brook Lopez PF Pascal Siakam,,,
895,1248166278,kingoflegends56,145.93,195.25,C Karl-Anthony Towns SG Jimmy Butler SF Khris Middleton PG Jrue Holiday G Eric Bledsoe UTIL Lonzo Ball F E'Twaun Moore PF Pascal Siakam,,,
895,1247728121,sbolen15,139.99,195.25,PG Kyle Lowry G Zach LaVine PF Nikola Mirotic SG Khris Middleton UTIL Jrue Holiday C JaVale McGee F Ersan Ilyasova SF Norman Powell,,,
895,1248047372,Szechuandumplings,132.14,195.25,UTIL Karl-Anthony Towns F Nikola Mirotic SF Khris Middleton PG Jrue Holiday G D'Angelo Russell SG Eric Bledsoe C Brook Lopez PF Pascal Siakam,,,
895,1248229488,AGary44,132.14,195.25,UTIL Kyle Lowry PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Jarrett Allen G Jeff Teague F Ersan Ilyasova,,,
895,1247759273,mtlockl2,112.83,195.25,C Joel Embiid UTIL DeAndre Jordan SF Khris Middleton SG Jrue Holiday G Eric Bledsoe PG Jeff Teague PF Pascal Siakam F Mitchell Robinson,,,
895,1247799911,ryanperrybond,108.68,195.25,C Joel Embiid F Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Robert Covington PG Jeff Teague SF Harrison Barnes PF Pascal Siakam,,,
895,1247605250,dleroy1012,78.62,195.25,PG Damian Lillard G Zach LaVine SF Khris Middleton UTIL Jrue Holiday PF Nemanja Bjelica F Kelly Olynyk SG Damyean Dotson C Ersan Ilyasova,,,
895,1248155610,jabbo123,78.62,195.25,PG Damian Lillard G Zach LaVine SF Khris Middleton UTIL Jrue Holiday PF Nemanja Bjelica F Kelly Olynyk SG Damyean Dotson C Ersan Ilyasova,,,
903,1247637901,Jaycob87,130.48,195,F Jimmy Butler PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Robert Covington PG Jeff Teague C Ersan Ilyasova,,,
903,1248004042,zaydentk23,118.68,195,C Karl-Anthony Towns F Jimmy Butler SF Khris Middleton PG Jrue Holiday SG Eric Bledsoe G Jeff Teague PF Kelly Olynyk UTIL Norman Powell,,,
905,1247533229,tommytbets,149.5,194.75,PG Kyle Lowry C DeAndre Jordan SF Khris Middleton UTIL Jrue Holiday F Julius Randle SG Eric Bledsoe G Malcolm Brogdon PF Pascal Siakam,,,
905,1247639062,ChicagoBeers85,149.5,194.75,PG Kyle Lowry C DeAndre Jordan SF Khris Middleton UTIL Jrue Holiday F Julius Randle SG Eric Bledsoe G Malcolm Brogdon PF Pascal Siakam,,,
905,1247647886,mddavis93,149.5,194.75,PG Kyle Lowry C DeAndre Jordan SF Khris Middleton SG Jrue Holiday PF Julius Randle G Eric Bledsoe UTIL Malcolm Brogdon F Pascal Siakam,,,
905,1248001937,EvanSlowski,149.5,194.75,PG Kyle Lowry C DeAndre Jordan SF Khris Middleton G Jrue Holiday F Julius Randle SG Eric Bledsoe UTIL Malcolm Brogdon PF Pascal Siakam,,,
905,1247972661,alwayswin04,117.17,194.75,C Nikola Jokic PG Damian Lillard G Jimmy Butler UTIL Jabari Parker SF Nemanja Bjelica PF Ersan Ilyasova F Pascal Siakam SG Frank Jackson,,,
905,1247718730,TommyB,89.44,194.75,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Kelly Olynyk F Pascal Siakam PF Mitchell Robinson,,,
911,1248026884,SecondCityDoLo,128.28,194.5,C LaMarcus Aldridge G Jimmy Butler SF Khris Middleton PG Jrue Holiday SG Eric Bledsoe UTIL Brandon Ingram PF Ersan Ilyasova F Mitchell Robinson,,,
911,1247634754,tcliff88,127.99,194.5,UTIL Joel Embiid SF Nikola Mirotic SG Khris Middleton C Julius Randle PG Eric Bledsoe G Jeff Teague F Ersan Ilyasova PF Pascal Siakam,,,
911,1247890563,sackdeez,104.28,194.5,C Joel Embiid SF Jimmy Butler SG Khris Middleton PG Jrue Holiday G Eric Bledsoe F Taj Gibson PF Ersan Ilyasova UTIL Mitchell Robinson,,,
914,1247496522,nate480,143.44,194.25,SF Jimmy Butler PG Kyle Lowry F Nikola Mirotic SG Jrue Holiday G Eric Bledsoe UTIL JaVale McGee PF Pascal Siakam C John Henson,,,
914,1247610346,jgross130,128.97,194.25,C Joel Embiid UTIL Nikola Mirotic PG Jrue Holiday SG Eric Bledsoe G JJ Redick F Serge Ibaka PF Wendell Carter Jr. SF E'Twaun Moore,,,
914,1247935299,wwood31,121.32,194.25,SF Jimmy Butler PF Nikola Mirotic SG Khris Middleton G Jrue Holiday UTIL De'Aaron Fox PG Eric Bledsoe C Wendell Carter Jr. F Mitchell Robinson,,,
914,1247789600,brokeredgar,118.13,194.25,UTIL Damian Lillard SF Nikola Mirotic PG Jrue Holiday SG Eric Bledsoe PF Nemanja Bjelica G Jeff Teague C Serge Ibaka F Danny Green,,,
918,1247328881,cw333,154.89,194,G Kyle Lowry UTIL Nikola Mirotic SF Khris Middleton PG Jrue Holiday C Julius Randle SG Eric Bledsoe F Wendell Carter Jr. PF Pascal Siakam,,,
918,1248025745,jfish1334,154.89,194,G Kyle Lowry UTIL Nikola Mirotic SF Khris Middleton PG Jrue Holiday C Julius Randle SG Eric Bledsoe F Wendell Carter Jr. PF Pascal Siakam,,,
918,1247998434,wassup01,143.18,194,UTIL Nikola Jokic SF Jimmy Butler PG Jrue Holiday SG Eric Bledsoe G Dennis Smith Jr. C Jarrett Allen F Ersan Ilyasova PF Pascal Siakam,,,
921,1247675285,dwingard09,128.6,193.75,UTIL Kyle Lowry F Nikola Mirotic SF Khris Middleton G Jrue Holiday PG De'Aaron Fox SG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova,,,
921,1247936494,neiltho,124.54,193.75,UTIL Joel Embiid PF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe SF Justin Holiday C Ersan Ilyasova F Pascal Siakam,,,
923,1248149446,jvc4230,129.78,193.5,PG Kyle Lowry UTIL Hassan Whiteside SF Khris Middleton SG Jrue Holiday F Julius Randle G Dennis Smith Jr. C Kelly Olynyk PF Ersan Ilyasova,,,
923,1247853283,smpetro05,113.21,193.5,F DeMar DeRozan C Enes Kanter SF Caris LeVert SG Gary Harris PG Jamal Murray G Goran Dragic PF Noah Vonleh UTIL Ersan Ilyasova,,,
923,1248248057,mdubb354,98.34,193.5,C Joel Embiid G Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe PF Wendell Carter Jr. UTIL Brook Lopez F Mitchell Robinson,,,
923,1247551275,MegatronismyHomeboy,91.9,193.5,C Joel Embiid G Kyle Lowry SF Khris Middleton SG Eric Bledsoe PG Dennis Smith Jr. PF Kelly Olynyk UTIL Malcolm Brogdon F Pascal Siakam,,,
923,1248011324,JackParkman,91.9,193.5,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Eric Bledsoe G Dennis Smith Jr. PF Kelly Olynyk UTIL Malcolm Brogdon F Pascal Siakam,,,
923,1248035499,bill0099,91.9,193.5,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Eric Bledsoe G Dennis Smith Jr. F Kelly Olynyk UTIL Malcolm Brogdon PF Pascal Siakam,,,
923,1247562482,Thing99swing,39.37,193.5,C Joel Embiid F Khris Middleton SG Caris LeVert PG Goran Dragic G JJ Redick PF Nemanja Bjelica UTIL Jonas Valanciunas SF Justise Winslow,,,
930,1247456394,MarrDiggity,150.97,193.25,F Jimmy Butler PF Nikola Mirotic SG Khris Middleton UTIL Jrue Holiday G Jamal Murray SF Nemanja Bjelica PG Derrick Rose C Ersan Ilyasova,,,
930,1247979038,KingOfQueens2326,148.54,193.25,G Kyle Lowry UTIL Draymond Green F Khris Middleton SG Jrue Holiday C Julius Randle PG Eric Bledsoe SF Harrison Barnes PF Pascal Siakam,,,
930,1248163737,bmbullen,139.29,193.25,G Kyle Lowry C DeAndre Jordan F Khris Middleton SF Luka Doncic SG Eric Bledsoe PG Dennis Smith Jr. UTIL Jeff Teague PF Pascal Siakam,,,
930,1248114539,Vargas2015,136.57,193.25,SF LeBron James UTIL Nikola Mirotic SG Khris Middleton G Jrue Holiday PG Jamal Murray PF Ersan Ilyasova F Zach Collins C Mitchell Robinson,,,
930,1247563662,Rotosoldier,134.63,193.25,PG Kyle Lowry F Nikola Mirotic SF Khris Middleton SG Jrue Holiday UTIL JaVale McGee C Jarrett Allen G Jeff Teague PF Ersan Ilyasova,,,
930,1247744077,jmassajr,127.99,193.25,C Joel Embiid SF Khris Middleton SG Jrue Holiday F Julius Randle PG Eric Bledsoe UTIL Jeff Teague G Malcolm Brogdon PF Pascal Siakam,,,
930,1247696335,ijrosa,119.18,193.25,C Joel Embiid G Jimmy Butler SF Khris Middleton SG Jrue Holiday F Julius Randle PG Malcolm Brogdon PF Pascal Siakam UTIL Mitchell Robinson,,,
930,1247569754,aviiii,110.34,193.25,C Joel Embiid G Kyle Lowry SF Khris Middleton F Julius Randle SG Eric Bledsoe PG Dennis Smith Jr. PF Pascal Siakam UTIL Mitchell Robinson,,,
930,1247941363,drbaldy,104.28,193.25,SF Jimmy Butler G Kyle Lowry F Khris Middleton SG Jrue Holiday PG Eric Bledsoe C JaVale McGee UTIL Dewayne Dedmon PF Mitchell Robinson,,,
939,1247860659,DFS_489,151.99,193,G DeMar DeRozan SG Jimmy Butler F Nikola Mirotic SF Khris Middleton PG Jamal Murray UTIL Brook Lopez C Ersan Ilyasova PF Pascal Siakam,,,
939,1248220264,Quitti33,129.17,193,C Joel Embiid SG Khris Middleton PG Jrue Holiday F Julius Randle G Dennis Smith Jr. SF Nemanja Bjelica UTIL Jeff Teague PF Ersan Ilyasova,,,
939,1248155809,kaoster,115.64,193,UTIL Joel Embiid F Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe SF Nemanja Bjelica PF Pascal Siakam C John Henson,,,
939,1248054058,beepbeep2,98.25,193,C Joel Embiid UTIL Kyle Lowry SF Khris Middleton PG Jrue Holiday SG Eric Bledsoe F Kelly Olynyk PF Pascal Siakam G Donte DiVincenzo,,,
939,1247733719,Holyroller73,97.85999,193,C Joel Embiid UTIL Karl-Anthony Towns PG Jrue Holiday G Eric Bledsoe SF Jabari Parker PF Kelly Olynyk F Wendell Carter Jr. SG Chandler Hutchison,,,
944,1247539344,timdecandia,130.48,192.75,PF LeBron James G Jimmy Butler SG Khris Middleton PG Jrue Holiday SF Robert Covington UTIL Brook Lopez F Ersan Ilyasova C Jahlil Okafor,,,
944,1247367476,DankMoody,127.99,192.75,C Nikola Jokic F Jimmy Butler G Khris Middleton PG Jrue Holiday SG Eric Bledsoe PF Ersan Ilyasova SF DeAndre' Bembry UTIL Pascal Siakam,,,
944,1247631521,samsli,104.7,192.75,SF LeBron James C Karl-Anthony Towns G Lonzo Ball SG Josh Hart PG Jeff Teague F Bojan Bogdanovic UTIL Justin Holiday PF Taj Gibson,,,
944,1248222678,piezo,103.84,192.75,SG Jimmy Butler G Kyle Lowry SF Khris Middleton UTIL Jrue Holiday PG Eric Bledsoe PF Marvin Bagley III C Kelly Olynyk F Ersan Ilyasova,,,
948,1247086482,Broseidon757,125.5,192.5,UTIL Joel Embiid PF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe SF Danny Green C Ersan Ilyasova F Pascal Siakam,,,
948,1247869898,a_birdie_a_day,125.5,192.5,C Joel Embiid UTIL Nikola Mirotic SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe G Danny Green F Ersan Ilyasova PF Pascal Siakam,,,
948,1248140732,skamraceteam,125.5,192.5,UTIL Joel Embiid F Nikola Mirotic SG Khris Middleton G Jrue Holiday PG Eric Bledsoe SF Danny Green C Ersan Ilyasova PF Pascal Siakam,,,
948,1248191237,seaste0321,123.56,192.5,F Jimmy Butler PG Kyle Lowry UTIL Nikola Mirotic SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Brook Lopez PF Ersan Ilyasova,,,
948,1248057684,TKNation,119.18,192.5,C Joel Embiid PG Kyle Lowry SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PF Pascal Siakam F Frank Ntilikina UTIL Anthony Tolliver,,,
948,1247507035,ramschick,116.19,192.5,F Jimmy Butler UTIL Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe G Derrick Rose PF Kelly Olynyk C Ersan Ilyasova,,,
954,1247392870,TBell1984,143.44,192.25,SF Jimmy Butler UTIL Kyle Lowry F Nikola Mirotic SG Jrue Holiday G Eric Bledsoe PG Jeff Teague C Brook Lopez PF Ersan Ilyasova,,,
955,1247687474,ejbeach,160.54,192,UTIL Nikola Jokic PG Kyle Lowry G Khris Middleton SG Jamal Murray F Rudy Gay SF Wesley Matthews C Ersan Ilyasova PF Pascal Siakam,,,
955,1247695058,AlanDavidCook23,150.07,192,SF LeBron James PF Draymond Green PG Jrue Holiday SG Klay Thompson C Jonas Valanciunas F Harrison Barnes G Danny Green UTIL Frank Jackson,,,
955,1247137091,Bradizpro,143.44,192,UTIL Karl-Anthony Towns F Nikola Mirotic SF Khris Middleton G Jrue Holiday SG Eric Bledsoe C Jonas Valanciunas PG Jeff Teague PF Pascal Siakam,,,
955,1247760946,craftylefty,143.44,192,UTIL Karl-Anthony Towns F Nikola Mirotic SF Khris Middleton G Jrue Holiday SG Eric Bledsoe C Jonas Valanciunas PG Jeff Teague PF Pascal Siakam,,,
955,1247875651,A-Team,143.44,192,C Karl-Anthony Towns F Nikola Mirotic SF Khris Middleton PG Jrue Holiday SG Eric Bledsoe UTIL Jonas Valanciunas G Jeff Teague PF Pascal Siakam,,,
955,1247930721,Ziggy1991,143.44,192,C Karl-Anthony Towns PF Nikola Mirotic SF Khris Middleton G Jrue Holiday SG Eric Bledsoe UTIL Jonas Valanciunas PG Jeff Teague F Pascal Siakam,,,
955,1248038494,wilson1,143.44,192,C Karl-Anthony Towns F Nikola Mirotic SF Khris Middleton G Jrue Holiday SG Eric Bledsoe UTIL Jonas Valanciunas PG Jeff Teague PF Pascal Siakam,,,
955,1247594281,Dclay1206,138.46,192,C Nikola Jokic PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
955,1247733774,WinkyChrist,138.46,192,C Nikola Jokic PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
955,1248218293,rrod133,138.46,192,C Nikola Jokic G Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
955,1247662919,raidersboy14,130.48,192,C Karl-Anthony Towns SF Nikola Mirotic F Khris Middleton PG Jrue Holiday SG Eric Bledsoe UTIL Jeff Teague PF Dewayne Dedmon G Malcolm Brogdon,,,
955,1248010508,jordanthekid,119.79,192,C Nikola Jokic PG Kyle Lowry SG Jrue Holiday SF Caris LeVert UTIL Eric Bledsoe PF Nemanja Bjelica F Ersan Ilyasova G Norman Powell,,,
955,1247604401,IronmanRan,88.57,192,G Zach LaVine PF Draymond Green F Khris Middleton SG Jrue Holiday SF Caris LeVert UTIL CJ McCollum C Jonas Valanciunas PG Frank Ntilikina,,,
968,1247591436,Untouchable077,127.99,191.75,C Joel Embiid SF Jimmy Butler PG Jrue Holiday F Julius Randle SG Eric Bledsoe G Malcolm Brogdon UTIL Brook Lopez PF Pascal Siakam,,,
968,1247730486,LuckyPapa,127.99,191.75,C Joel Embiid SF Jimmy Butler SG Jrue Holiday F Julius Randle G Eric Bledsoe PG Malcolm Brogdon UTIL Brook Lopez PF Pascal Siakam,,,
968,1247546652,mystro28372,100.07,191.75,UTIL Kyle Lowry F Nikola Mirotic G Khris Middleton PG Jrue Holiday C Willie Cauley-Stein SF Nemanja Bjelica PF Kelly Olynyk SG Damyean Dotson,,,
971,1247911754,derrick89,169.38,191.5,SF Jimmy Butler PG Kyle Lowry C DeAndre Jordan SG Jrue Holiday F Julius Randle UTIL Malcolm Brogdon G Monte Morris PF Pascal Siakam,,,
971,1247652047,jburner17,158.34,191.5,F Jimmy Butler SF Nikola Mirotic SG Khris Middleton G Jrue Holiday UTIL Julius Randle PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam,,,
971,1247828197,Gmb01002,158.34,191.5,UTIL Jimmy Butler SF Nikola Mirotic G Khris Middleton SG Jrue Holiday F Julius Randle PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam,,,
971,1248131445,jrmich44,158.34,191.5,SG Jimmy Butler F Nikola Mirotic SF Khris Middleton PG Jrue Holiday UTIL Julius Randle G Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam,,,
971,1248147183,JesusLean,158.34,191.5,G Jimmy Butler PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday C Julius Randle PG Eric Bledsoe F Ersan Ilyasova UTIL Pascal Siakam,,,
971,1248174788,EyesWide73,141.52,191.5,C Karl-Anthony Towns F Jimmy Butler SF Nikola Mirotic SG Khris Middleton PG Jrue Holiday G Bryn Forbes UTIL DeAndre' Bembry PF Pascal Siakam,,,
971,1247891751,warriorred3,138.62,191.5,SF Jimmy Butler G Jrue Holiday F Luka Doncic SG Eric Bledsoe UTIL JaVale McGee PF Jabari Parker PG Josh Hart C Serge Ibaka,,,
971,1247893068,kholloway0417,138.62,191.5,SF Jimmy Butler G Jrue Holiday F Luka Doncic SG Eric Bledsoe UTIL JaVale McGee PF Jabari Parker PG Josh Hart C Serge Ibaka,,,
971,1248244587,DreamTeam48,112.54,191.5,C Joel Embiid PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe G Malcolm Brogdon UTIL Al-Farouq Aminu F Pascal Siakam,,,
971,1247942262,lild1011,61.71,191.5,C Joel Embiid SF Khris Middleton PG Goran Dragic SG Rodney McGruder UTIL Dennis Smith Jr. F Nemanja Bjelica G Jeff Teague PF Dewayne Dedmon,,,
981,1247908543,GoBlue84,134.63,191.25,G Jimmy Butler PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Jarrett Allen UTIL Jeff Teague F Ersan Ilyasova,,,
982,1248198771,benjohnson314,143.44,191,F LeBron James UTIL Jimmy Butler PG Jrue Holiday G Gary Harris SG Eric Bledsoe C Brook Lopez PF Pascal Siakam SF Norman Powell,,,
982,1247396179,blenderhd,140.95,191,G Kyle Lowry F Nikola Mirotic SF Khris Middleton UTIL Jrue Holiday PG Eric Bledsoe C JaVale McGee SG Malcolm Brogdon PF Ersan Ilyasova,,,
982,1247892648,34Bobert34,116.69,191,C Joel Embiid SF Nikola Mirotic SG Khris Middleton PG Jrue Holiday UTIL Caris LeVert G Malcolm Brogdon PF Ersan Ilyasova F Pascal Siakam,,,
982,1247465052,LJohn1013,114.68,191,F Kevin Durant G Kyle Lowry UTIL Khris Middleton C Julius Randle SF Robert Covington PG Dwyane Wade PF Ersan Ilyasova SG E'Twaun Moore,,,
986,1247720586,cob1979,139.99,190.75,C Nikola Jokic UTIL Karl-Anthony Towns SF Khris Middleton PG Jrue Holiday F Jabari Parker SG Danny Green PF Pascal Siakam G Donte DiVincenzo,,,
986,1247740127,kgoosen23,134.63,190.75,SF Jimmy Butler PG Kyle Lowry F Nikola Mirotic G Khris Middleton SG Jrue Holiday UTIL Derrick Rose PF Pascal Siakam C Mitchell Robinson,,,
986,1247703636,champceb,123.33,190.75,UTIL Kyle Lowry SF Nikola Mirotic SG Khris Middleton G Jrue Holiday F Caris LeVert C Jarrett Allen PG Jeff Teague PF Pascal Siakam,,,
986,1247547845,treza1998,122.28,190.75,UTIL LeBron James SF Nikola Mirotic SG Jrue Holiday G Goran Dragic PG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Mario Hezonja,,,
990,1248208384,bigserg75,169.38,190.5,SG Jimmy Butler UTIL DeAndre Jordan SF Nikola Mirotic PG Jrue Holiday C Julius Randle G Eric Bledsoe F Ersan Ilyasova PF Pascal Siakam,,,
990,1247442833,treilly922,132.36,190.5,UTIL LeBron James PF Nikola Mirotic PG Jrue Holiday SF Nemanja Bjelica F Wesley Matthews SG Damyean Dotson C Wendell Carter Jr. G Malcolm Brogdon,,,
990,1247733136,dwask24,120.97,190.5,F Nikola Mirotic UTIL Khris Middleton PG Jrue Holiday SG Caris LeVert G Goran Dragic C Willie Cauley-Stein SF Harrison Barnes PF Serge Ibaka,,,
990,1247472140,dnelson22,116.82,190.5,F Kevin Durant PG Kyle Lowry PF Nikola Mirotic SG Rodney McGruder SF Nemanja Bjelica UTIL Justin Holiday C Ersan Ilyasova G E'Twaun Moore,,,
990,1247769263,Syracuseeee,108.11,190.5,UTIL Joel Embiid PG Kyle Lowry SG Khris Middleton PF Julius Randle G Eric Bledsoe SF Danny Green C Brook Lopez F Pascal Siakam,,,
990,1247780590,kimcs90,103.73,190.5,C Joel Embiid UTIL Khris Middleton PG Jrue Holiday SF Caris LeVert SG Eric Bledsoe PF Robert Covington G Monte Morris F Pascal Siakam,,,
996,1247701664,blocks07,154.89,190.25,G Kyle Lowry PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday C Julius Randle PG Eric Bledsoe UTIL Wendell Carter Jr. F Ersan Ilyasova,,,
996,1247797188,bbradley86,154.89,190.25,PG Kyle Lowry PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday F Julius Randle G Eric Bledsoe C Wendell Carter Jr. UTIL Ersan Ilyasova,,,
996,1247811365,cschwa516,154.89,190.25,PG Kyle Lowry SF Nikola Mirotic SG Khris Middleton UTIL Jrue Holiday F Julius Randle G Eric Bledsoe PF Wendell Carter Jr. C Ersan Ilyasova,,,
996,1247856967,pnick12,154.89,190.25,PG Kyle Lowry PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday F Julius Randle G Eric Bledsoe C Wendell Carter Jr. UTIL Ersan Ilyasova,,,
996,1247867203,TimmyBiebs,154.89,190.25,G Kyle Lowry SF Nikola Mirotic F Khris Middleton PG Jrue Holiday C Julius Randle SG Eric Bledsoe UTIL Wendell Carter Jr. PF Ersan Ilyasova,,,
996,1247922895,bpconsi,127.03,190.25,F Jimmy Butler C Draymond Green SF Khris Middleton PG Jrue Holiday SG Gary Harris G Eric Bledsoe UTIL Dewayne Dedmon PF Ersan Ilyasova,,,
996,1247733294,freakofnature002,104.25,190.25,C Joel Embiid G Kyle Lowry SF Khris Middleton SG Eric Bledsoe PG Jeff Teague F Harrison Barnes UTIL Brook Lopez PF Ersan Ilyasova,,,
996,1247748126,ChuckESleeze,104.25,190.25,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Eric Bledsoe G Jeff Teague F Harrison Barnes UTIL Brook Lopez PF Ersan Ilyasova,,,
1004,1247748372,steelers76,158.34,190,UTIL LeBron James PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova F Pascal Siakam G Frank Jackson,,,
1004,1247977531,OCMD123,158.34,190,F Jimmy Butler PG Kyle Lowry SF Khris Middleton SG Jrue Holiday UTIL Jamal Murray G Eric Bledsoe PF Ersan Ilyasova C Jahlil Okafor,,,
1004,1247854674,douvy,157.38,190,SG Jimmy Butler UTIL Nikola Mirotic SF Khris Middleton G Jrue Holiday F Julius Randle PG Eric Bledsoe C Wendell Carter Jr. PF Pascal Siakam,,,
1004,1248114892,jpeter61,157.38,190,UTIL Jimmy Butler SF Nikola Mirotic G Khris Middleton PG Jrue Holiday F Julius Randle SG Eric Bledsoe C Wendell Carter Jr. PF Pascal Siakam,,,
1004,1247864688,metin317,139.03,190,C Nikola Jokic G Khris Middleton UTIL Jrue Holiday SG Eric Bledsoe SF Rudy Gay F Robert Covington PG Jeff Teague PF Pascal Siakam,,,
1004,1247537232,Yingjuen,64.68,190,C Joel Embiid SG Jimmy Butler SF Khris Middleton UTIL Caris LeVert PG Goran Dragic PF Kelly Olynyk F Ersan Ilyasova G Donte DiVincenzo,,,
1010,1247357374,Dakidd05,142.13,189.75,C Karl-Anthony Towns G Kyle Lowry F Khris Middleton SG Jrue Holiday PG Eric Bledsoe UTIL Rudy Gay PF Kelly Olynyk SF Solomon Hill,,,
1010,1248242209,gingerblacks,130.48,189.75,SF LeBron James SG Jimmy Butler PG Kyle Lowry C Jusuf Nurkic G Malcolm Brogdon F E'Twaun Moore PF Pascal Siakam UTIL Frank Jackson,,,
1010,1248107233,freshman525,122.28,189.75,PF Nikola Mirotic SF Khris Middleton G Jrue Holiday PG De'Aaron Fox SG Caris LeVert UTIL Eric Bledsoe C JaVale McGee F Pascal Siakam,,,
1013,1247458634,Hooligans,145.99,189.5,UTIL Nikola Jokic SF Khris Middleton G Jrue Holiday F Julius Randle PG Goran Dragic SG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam,,,
1013,1248218420,mattmann91,145.99,189.5,UTIL Nikola Jokic SF Khris Middleton G Jrue Holiday F Julius Randle PG Goran Dragic SG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam,,,
1013,1247691034,AB34,131.09,189.5,G Kyle Lowry SF Nikola Mirotic F Khris Middleton SG Jrue Holiday PG Eric Bledsoe C JaVale McGee UTIL Marvin Bagley III PF Pascal Siakam,,,
