Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1063,1251350428,TannerManner13,72,251.25,C Joel Embiid SF Nikola Mirotic PG Jrue Holiday SG Buddy Hield F Robert Covington PF Dario Saric G Terry Rozier UTIL Al-Farouq Aminu,,,
1063,1251403170,JungleCat24,72,251.25,G Russell Westbrook PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Nemanja Bjelica SF E'Twaun Moore UTIL Markelle Fultz F Al-Farouq Aminu,,,
1063,1251481280,DukeBlueDevil5,72,251.25,PG Russell Westbrook G Jrue Holiday C Willie Cauley-Stein SG Buddy Hield SF Nemanja Bjelica F E'Twaun Moore UTIL Markelle Fultz PF Al-Farouq Aminu,,,
1063,1251526751,illmatik45,72,251.25,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday SG Buddy Hield SF Robert Covington UTIL Dario Saric G Terry Rozier F Al-Farouq Aminu,,,
1063,1251594901,VandeHoefJ,72,251.25,PG Russell Westbrook G Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Nemanja Bjelica F E'Twaun Moore UTIL Markelle Fultz SF Al-Farouq Aminu,,,
1063,1251647736,steve1313,72,251.25,C Joel Embiid SF Nikola Mirotic G Jrue Holiday SG Buddy Hield PF Robert Covington F Dario Saric PG Terry Rozier UTIL Al-Farouq Aminu,,,
1063,1251746469,mzarogoza,72,251.25,UTIL Russell Westbrook PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Nemanja Bjelica SF E'Twaun Moore G Markelle Fultz F Al-Farouq Aminu,,,
1063,1251791821,hackartist,72,251.25,C Joel Embiid UTIL Nikola Mirotic G Jrue Holiday SG Buddy Hield SF Robert Covington PF Dario Saric PG Terry Rozier F Al-Farouq Aminu,,,
1063,1251841593,idmartin22,72,251.25,C Joel Embiid UTIL Nikola Mirotic G Jrue Holiday SG Buddy Hield SF Robert Covington PF Dario Saric PG Terry Rozier F Al-Farouq Aminu,,,
1063,1251843639,junaid1991,72,251.25,C Joel Embiid SF Nikola Mirotic PG Jrue Holiday SG Buddy Hield F Robert Covington UTIL Dario Saric G Terry Rozier PF Al-Farouq Aminu,,,
1063,1251967246,Elev11,72,251.25,C Joel Embiid SF Nikola Mirotic PG Jrue Holiday SG Buddy Hield F Robert Covington PF Dario Saric G Terry Rozier UTIL Al-Farouq Aminu,,,
1063,1251983703,cjack51,72,251.25,C Joel Embiid PG Kyrie Irving SF Nikola Mirotic SG Jrue Holiday PF Nemanja Bjelica UTIL Al-Farouq Aminu F Mason Plumlee G Frank Mason III,,,
1063,1251994055,bloe22,72,251.25,PG Russell Westbrook G Jrue Holiday C Willie Cauley-Stein SG Buddy Hield SF Nemanja Bjelica F E'Twaun Moore UTIL Markelle Fultz PF Al-Farouq Aminu,,,
1063,1252079563,jim042184,72,251.25,SF Giannis Antetokounmpo F Nikola Mirotic G Jrue Holiday SG Buddy Hield C Al Horford PG Markelle Fultz PF Al-Farouq Aminu UTIL Frank Mason III,,,
1063,1252114542,themasterson,72,251.25,C Joel Embiid F Nikola Mirotic G Jrue Holiday SG Buddy Hield SF Robert Covington PF Dario Saric PG Terry Rozier UTIL Al-Farouq Aminu,,,
1063,1252116409,jacobhwang,72,251.25,C Joel Embiid F Nikola Mirotic G Jrue Holiday SG Buddy Hield SF Robert Covington UTIL Dario Saric PG Terry Rozier PF Al-Farouq Aminu,,,
1063,1252154394,trainallday,72,251.25,C Joel Embiid UTIL Nikola Mirotic G Jrue Holiday SG Buddy Hield SF Robert Covington PF Dario Saric PG Terry Rozier F Al-Farouq Aminu,,,
1063,1252244515,iampanalo,72,251.25,C Joel Embiid UTIL Nikola Mirotic G Jrue Holiday SG Buddy Hield SF Robert Covington PF Dario Saric PG Terry Rozier F Al-Farouq Aminu,,,
1063,1252128987,rippa76,48,251.25,G Kyrie Irving SG Jrue Holiday UTIL Khris Middleton PG De'Aaron Fox F Jayson Tatum C Jusuf Nurkic PF Dario Saric SF DeAndre' Bembry,,,
1063,1252017185,mannyfreshly,24,251.25,PG Russell Westbrook G Damian Lillard SF Buddy Hield F Nemanja Bjelica SG Jeremy Lamb PF Jerami Grant UTIL Cody Zeller C Brook Lopez,,,
1083,1252289664,mmabeza509,24,251,PG Russell Westbrook G Kemba Walker SF Nemanja Bjelica C Al Horford F Nicolas Batum PF Robert Covington UTIL Marcin Gortat SG Tim Frazier,,,
1084,1252258995,wvuballer41,96,250.75,PG Russell Westbrook C Joel Embiid G Jrue Holiday UTIL Alex Len SF E'Twaun Moore SG Markelle Fultz F Evan Turner PF Al-Farouq Aminu,,,
1084,1252085364,malcolmkms,48,250.75,PG Kemba Walker PF Nikola Mirotic UTIL Jayson Tatum SG Buddy Hield C Al Horford G JJ Redick F Marcus Morris SF Al-Farouq Aminu,,,
1084,1252259581,dagr612,0,250.75,F Paul George UTIL Kemba Walker SG Buddy Hield PF Nemanja Bjelica G Nicolas Batum C Alex Len PG Collin Sexton SF Jerami Grant,,,
1087,1251412547,Rucle,72,250.5,UTIL Joel Embiid PF Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein F Buddy Hield PG Markelle Fultz SF Al-Farouq Aminu G Frank Mason III,,,
1087,1251640045,bfoster,72,250.5,UTIL Joel Embiid PF Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein F Buddy Hield PG Markelle Fultz SF Al-Farouq Aminu G Frank Mason III,,,
1087,1251740997,Jflash29x,72,250.5,C Joel Embiid PF Nikola Mirotic G Jrue Holiday UTIL Willie Cauley-Stein SF Buddy Hield SG Markelle Fultz F Al-Farouq Aminu PG Frank Mason III,,,
1087,1252033585,Sheening,72,250.5,UTIL Joel Embiid F Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein SF Buddy Hield G Markelle Fultz PF Al-Farouq Aminu PG Frank Mason III,,,
1087,1251413511,pacspicks66,48,250.5,SF Ben Simmons G Jrue Holiday C Willie Cauley-Stein UTIL De'Aaron Fox SG Kent Bazemore PF Marcus Morris F E'Twaun Moore PG Terry Rozier,,,
1087,1252143630,BigO146,48,250.5,PG Russell Westbrook F Ben Simmons PF Danilo Gallinari SF Buddy Hield C Dewayne Dedmon G Jeremy Lamb SG Tim Frazier UTIL Seth Curry,,,
1087,1251852841,tggraf,24,250.5,PG Russell Westbrook C Willie Cauley-Stein SG Buddy Hield SF Nemanja Bjelica UTIL Cedi Osman F Robert Covington PF Dewayne Dedmon G E'Twaun Moore,,,
1087,1252182751,dwike2880,24,250.5,G Ben Simmons PG Jrue Holiday SF Buddy Hield PF Nemanja Bjelica C Paul Millsap F Robert Covington SG Malcolm Brogdon UTIL Jordan Clarkson,,,
1095,1252107413,mattg45,96,250.25,PG Russell Westbrook UTIL Nikola Mirotic G Jrue Holiday C Julius Randle SF Buddy Hield SG Terry Rozier F Al-Farouq Aminu PF Mason Plumlee,,,
1096,1251900281,Arswhole,96,250,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday SG Buddy Hield SF Nemanja Bjelica G E'Twaun Moore F Al-Farouq Aminu UTIL Tony Parker,,,
1096,1252065210,MotownMauler,96,250,PF Nikola Mirotic C Steven Adams UTIL Jrue Holiday PG De'Aaron Fox F Julius Randle SF Buddy Hield G E'Twaun Moore SG Marcus Smart,,,
1096,1251434456,BrittonF,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251456881,iobviouslyamme,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251459638,DenDenMushi,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251491018,damian600,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251491257,songjianwei1997,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251559053,jpshadez,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251616728,CashKingsDFS,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251720790,jotraynor,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251897481,cmerullo248,72,250,G Kemba Walker PF Nikola Mirotic SG Jrue Holiday PG De'Aaron Fox F Buddy Hield C Alex Len SF Al-Farouq Aminu UTIL Marcus Smart,,,
1096,1251928522,hooweex,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251982369,sillywilly420,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1252101878,MarginalMatt,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1252110969,brianf9290,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1252186299,Andy190,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1252203647,fiend4052001,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1252224371,ImEjakeulating,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1252271758,Irvinn95,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1252302556,eeyore787,72,250,UTIL Kyrie Irving SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Robert Covington F E'Twaun Moore G Markelle Fultz,,,
1096,1251816539,numbermunchers,48,250,PG Russell Westbrook SG Jrue Holiday C Willie Cauley-Stein G Buddy Hield F Robert Covington UTIL Dario Saric SF Jeremy Lamb PF Al-Farouq Aminu,,,
1096,1251917367,Cstansberry1,48,250,C Joel Embiid G Damian Lillard PG Jrue Holiday UTIL Robert Covington F Trey Lyles SF Sam Dekker SG Markelle Fultz PF Mason Plumlee,,,
1096,1251614482,pbuck1449,24,250,C Joel Embiid SG Jrue Holiday UTIL Willie Cauley-Stein G Buddy Hield SF Nemanja Bjelica PF Marcus Morris PG Collin Sexton F Omari Spellman,,,
1119,1251549556,Miamihoya,120,249.75,G Kemba Walker PF Nikola Mirotic SG Jrue Holiday PG De'Aaron Fox SF Buddy Hield C Jusuf Nurkic F Al-Farouq Aminu UTIL Tim Frazier,,,
1119,1251646372,blocks07,120,249.75,PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox UTIL CJ McCollum C Julius Randle SG Buddy Hield F Marcus Morris SF Al-Farouq Aminu,,,
1119,1251668656,Wahoowarrior,72,249.75,UTIL Russell Westbrook G Jrue Holiday PF Julius Randle SG Buddy Hield F Nemanja Bjelica C Alex Len SF Al-Farouq Aminu PG Tony Parker,,,
1122,1251723641,Jprescott5,96,249.5,C Joel Embiid F Nikola Mirotic PG Jrue Holiday G Buddy Hield PF Robert Covington UTIL Sam Dekker SG E'Twaun Moore SF Al-Farouq Aminu,,,
1122,1251781932,catcakes,96,249.5,UTIL Damian Lillard G Jrue Holiday PG De'Aaron Fox C Julius Randle SF Buddy Hield F Dario Saric SG Terry Rozier PF Al-Farouq Aminu,,,
1122,1251547071,nikofrasher,72,249.5,PG Russell Westbrook C Joel Embiid UTIL Jrue Holiday SF Robert Covington PF Dario Saric G Evan Turner F Mason Plumlee SG Tim Frazier,,,
1122,1251565586,WickedCoyote,72,249.5,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox SG Buddy Hield SF Kent Bazemore UTIL Alex Len F E'Twaun Moore,,,
1122,1251608872,yawdstars,72,249.5,C Joel Embiid SF Ben Simmons PG Jrue Holiday SG Buddy Hield F E'Twaun Moore G Patrick Beverley UTIL Cody Zeller PF Al-Farouq Aminu,,,
1122,1251569562,invertedcheese,48,249.5,PG Russell Westbrook G Jrue Holiday C Willie Cauley-Stein F Buddy Hield PF Al Horford SF Robert Covington SG Marcus Smart UTIL Tim Frazier,,,
1122,1251699704,lozingitall,48,249.5,PG Russell Westbrook G Jrue Holiday C Willie Cauley-Stein F Buddy Hield PF Al Horford SF Robert Covington SG Marcus Smart UTIL Tim Frazier,,,
1129,1252153199,hunterfoster19,96,249.25,UTIL Damian Lillard SG Jrue Holiday PG De'Aaron Fox PF Julius Randle SF Buddy Hield C Dewayne Dedmon F E'Twaun Moore G Terry Rozier,,,
1129,1251900385,Gfledd2,72,249.25,PG Ben Simmons SG Jrue Holiday C Willie Cauley-Stein UTIL De'Aaron Fox G Buddy Hield PF Dario Saric SF Evan Turner F Al-Farouq Aminu,,,
1129,1252094529,onesoloe21,72,249.25,PG Ben Simmons C Willie Cauley-Stein G De'Aaron Fox SF Buddy Hield PF Nemanja Bjelica UTIL Jusuf Nurkic SG E'Twaun Moore F Zach Collins,,,
1129,1252192871,maxx9827,72,249.25,C Joel Embiid UTIL Nikola Mirotic PG Jrue Holiday SF Buddy Hield PF Nemanja Bjelica G George Hill F Al-Farouq Aminu SG Iman Shumpert,,,
1129,1251418469,Tecknology,48,249.25,UTIL Joel Embiid C Willie Cauley-Stein G CJ McCollum SF Danilo Gallinari F Buddy Hield PF Trey Lyles PG Collin Sexton SG E'Twaun Moore,,,
1129,1251812255,jilldodd,0,249.25,SF Giannis Antetokounmpo PG Kemba Walker C Steven Adams SG Buddy Hield PF Marcus Morris G Marcus Smart UTIL Aron Baynes F Iman Shumpert,,,
1135,1251386335,RGray04,72,249,F Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox G Buddy Hield PF Nemanja Bjelica SF Dario Saric UTIL Al-Farouq Aminu,,,
1135,1251584743,B_Mcafee90,72,249,F Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox G Buddy Hield PF Nemanja Bjelica SF Dario Saric UTIL Al-Farouq Aminu,,,
1135,1251951167,dgtidwell33,72,249,F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox SG Buddy Hield SF Nemanja Bjelica PF Dario Saric UTIL Al-Farouq Aminu,,,
1135,1252059223,ques23,72,249,UTIL Joel Embiid SF Nikola Mirotic PG Jrue Holiday G Buddy Hield PF Al Horford SG Patrick Beverley F Al-Farouq Aminu C Brook Lopez,,,
1135,1252155911,dmalk118,72,249,F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox SG Buddy Hield PF Nemanja Bjelica UTIL Dario Saric SF Al-Farouq Aminu,,,
1140,1251584436,guru5050,48,248.75,PG Russell Westbrook SG Jrue Holiday C Willie Cauley-Stein G Buddy Hield F Robert Covington PF Dario Saric UTIL Malcolm Brogdon SF Al-Farouq Aminu,,,
1140,1251974344,MGaraguso082,48,248.75,C Joel Embiid PG Jrue Holiday UTIL Willie Cauley-Stein SG Eric Bledsoe G Nicolas Batum PF Robert Covington SF Al-Farouq Aminu F DeAndre' Bembry,,,
1140,1251773176,nenadoz,24,248.75,PF Giannis Antetokounmpo PG Ben Simmons SG JJ Redick UTIL Robert Covington C Alex Len G Gordon Hayward SF Trey Lyles F Evan Turner,,,
1140,1252231448,mrkings10,24,248.75,PG Damian Lillard F Danilo Gallinari G Buddy Hield SF Nemanja Bjelica SG JJ Redick UTIL Robert Covington PF Marcus Morris C Dewayne Dedmon,,,
1144,1251815042,papagates,72,248.5,PG Russell Westbrook UTIL Jrue Holiday SG Buddy Hield PF Al Horford C Jusuf Nurkic SF Dario Saric G Gordon Hayward F Al-Farouq Aminu,,,
1145,1251316799,jessejdog,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251364957,bostoneagle5,96,248.25,F Nikola Mirotic G Jrue Holiday PG De'Aaron Fox SG Buddy Hield SF Nemanja Bjelica C Jusuf Nurkic PF Robert Covington UTIL Zach Collins,,,
1145,1251375643,scottielong,96,248.25,F Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle G Buddy Hield SF Dario Saric PF Al-Farouq Aminu,,,
1145,1251443305,Rico2_1_1,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251443419,lincolnkreifels,96,248.25,F Nikola Mirotic SG Jrue Holiday UTIL Willie Cauley-Stein PG De'Aaron Fox C Julius Randle G Buddy Hield PF Dario Saric SF Al-Farouq Aminu,,,
1145,1251454910,22Mossski30,96,248.25,PF Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle G Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251482481,skiingelvis,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251533607,CardsFan927,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251556681,KingJew48,96,248.25,F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield PF Dario Saric SF Al-Farouq Aminu,,,
1145,1251558576,flako27,96,248.25,F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield PF Dario Saric SF Al-Farouq Aminu,,,
1145,1251581299,RaulG41025,96,248.25,SF Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox F Julius Randle G Buddy Hield UTIL Dario Saric PF Al-Farouq Aminu,,,
1145,1251591576,bodon05,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251620412,Nickr07,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251631339,BumperMan119,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251653736,gringotts,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251663256,jsprad0225,96,248.25,F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield PF Dario Saric SF Al-Farouq Aminu,,,
1145,1251680974,eddiecas08,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251689659,jfryrapap,96,248.25,UTIL Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox F Julius Randle G Buddy Hield PF Dario Saric SF Al-Farouq Aminu,,,
1145,1251757999,twindad32,96,248.25,F Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox PF Julius Randle G Buddy Hield SF Dario Saric UTIL Al-Farouq Aminu,,,
1145,1251803083,Mosski2230,96,248.25,PF Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle G Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251827040,brandonmac12,96,248.25,SF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox PF Julius Randle SG Buddy Hield F Dario Saric UTIL Al-Farouq Aminu,,,
1145,1251846843,thepiedpieper15,96,248.25,PF Nikola Mirotic PG Jrue Holiday UTIL Willie Cauley-Stein G De'Aaron Fox C Julius Randle SG Buddy Hield F Dario Saric SF Al-Farouq Aminu,,,
1145,1251860683,nfl_man2016,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251905788,abragmania,96,248.25,F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric PF Al-Farouq Aminu,,,
1145,1251922465,jdsims21,96,248.25,PF Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle G Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1251965812,Hoopdog24,96,248.25,PF Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle G Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1252021094,jrakos23,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1252054524,pdwoy33,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1252068570,martinwithnogina,96,248.25,F Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox PF Julius Randle G Buddy Hield SF Dario Saric UTIL Al-Farouq Aminu,,,
1145,1252071411,yellowdart24,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1252130927,Tmadrid31,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1252141235,rbcues,96,248.25,SF Nikola Mirotic PG Jrue Holiday UTIL Willie Cauley-Stein G De'Aaron Fox C Julius Randle SG Buddy Hield F Dario Saric PF Al-Farouq Aminu,,,
1145,1252147479,Ace101pr,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1252147625,cmahon23,96,248.25,F Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein G De'Aaron Fox PF Julius Randle SG Buddy Hield SF Dario Saric UTIL Al-Farouq Aminu,,,
1145,1252148181,zbark2,96,248.25,SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein G De'Aaron Fox UTIL Julius Randle SG Buddy Hield PF Dario Saric F Al-Farouq Aminu,,,
1145,1252151275,bennakid24,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1252156741,NYC_Irish,96,248.25,F Nikola Mirotic SG Jrue Holiday UTIL Willie Cauley-Stein PG De'Aaron Fox C Julius Randle G Buddy Hield SF Dario Saric PF Al-Farouq Aminu,,,
1145,1252198792,dkinder86,96,248.25,F Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle G Buddy Hield PF Dario Saric SF Al-Farouq Aminu,,,
1145,1252207302,KingFamousJameis,96,248.25,UTIL Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox F Julius Randle G Buddy Hield PF Dario Saric SF Al-Farouq Aminu,,,
1145,1252210317,XTRack34X,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1252214082,travisryan135,96,248.25,F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield PF Dario Saric SF Al-Farouq Aminu,,,
1145,1252231703,Skthefuture,96,248.25,PF Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric F Al-Farouq Aminu,,,
1145,1252255169,Double-Js,96,248.25,F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL Julius Randle SG Buddy Hield SF Dario Saric PF Al-Farouq Aminu,,,
1145,1251656829,jbustos1,24,248.25,PG Jrue Holiday C Willie Cauley-Stein F Danilo Gallinari G Buddy Hield SF Nemanja Bjelica SG Kent Bazemore UTIL Nicolas Batum PF Marcus Morris,,,
1189,1252198122,justraji,72,248,C Joel Embiid F Nikola Mirotic SG Jrue Holiday G Buddy Hield UTIL Rodney Hood SF Dario Saric PG Markelle Fultz PF Al-Farouq Aminu,,,
1189,1252269064,HollowDaDon6,72,248,F Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SG Buddy Hield SF Nemanja Bjelica C Jusuf Nurkic PF Montrezl Harrell UTIL Tristan Thompson,,,
1189,1251491020,obtain,48,248,UTIL Joel Embiid PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Nemanja Bjelica SF Marcus Morris F Zach Collins G Tony Parker,,,
1189,1251526034,mickevcarter,48,248,C Joel Embiid PG Jrue Holiday UTIL Willie Cauley-Stein SG Buddy Hield PF Nemanja Bjelica SF Marcus Morris F Zach Collins G Tony Parker,,,
1193,1251502371,pianoclub,96,247.75,UTIL Joel Embiid SF Nikola Mirotic PG Jrue Holiday G Buddy Hield PF Al Horford SG E'Twaun Moore F Al-Farouq Aminu C Brook Lopez,,,
1193,1251684544,ImnotNavT,96,247.75,UTIL Joel Embiid F Nikola Mirotic PG Jrue Holiday G Buddy Hield PF Al Horford SG E'Twaun Moore SF Al-Farouq Aminu C Brook Lopez,,,
1193,1252075161,mainmane10,72,247.75,PF Nikola Mirotic SG Jrue Holiday PG De'Aaron Fox C Julius Randle SF Nemanja Bjelica UTIL Robert Covington G Rodney Hood F Montrezl Harrell,,,
